# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=26.6 Mm, apex_T=2.00 MK, footpoint |B|=330.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=490
g_si=274.0
B_outer_T=3.300000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=2.657800e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
43  1.100000e+04  3.300000e-02  3.300000e-02  1.295851e+08  1.325979e+08  1.427741e+17  1.138375e+18  6.618891e+03
44  1.100000e+04  3.300000e-02  3.300000e-02  1.325979e+08  1.356107e+08  1.426390e+17  1.040641e+18  6.620062e+03
45  1.100000e+04  3.300000e-02  3.300000e-02  1.356107e+08  1.386233e+08  1.425038e+17  9.429094e+17  6.621234e+03
46  1.100000e+04  3.300000e-02  3.300000e-02  1.386233e+08  1.416360e+08  1.423686e+17  8.451793e+17  6.622406e+03
47  1.100000e+04  3.300000e-02  3.300000e-02  1.416360e+08  1.446485e+08  1.414288e+17  7.735747e+17  6.623558e+03
48  1.100000e+04  3.300000e-02  3.300000e-02  1.446485e+08  1.476610e+08  1.396606e+17  7.288708e+17  6.624692e+03
49  1.100000e+04  3.300000e-02  3.300000e-02  1.476610e+08  1.506735e+08  1.378924e+17  6.841677e+17  6.625825e+03
50  1.100000e+04  3.300000e-02  3.300000e-02  1.506735e+08  1.536858e+08  1.361243e+17  6.394655e+17  6.626959e+03
51  1.100000e+04  3.300000e-02  3.300000e-02  1.536858e+08  1.566981e+08  1.343562e+17  5.947643e+17  6.628092e+03
52  1.100000e+04  3.300000e-02  3.300000e-02  1.566981e+08  1.597104e+08  1.325881e+17  5.500641e+17  6.629226e+03
53  1.100000e+04  3.300000e-02  3.300000e-02  1.597104e+08  1.627226e+08  1.308201e+17  5.053649e+17  6.630359e+03
54  1.100000e+04  3.300000e-02  3.300000e-02  1.627226e+08  1.657347e+08  1.290521e+17  4.606667e+17  6.631492e+03
55  1.100000e+04  3.300000e-02  3.300000e-02  1.657347e+08  1.687467e+08  1.272842e+17  4.159695e+17  6.632626e+03
56  1.100000e+04  3.300000e-02  3.300000e-02  1.687467e+08  1.717587e+08  1.250177e+17  3.865075e+17  6.633701e+03
57  1.100000e+04  3.300000e-02  3.300000e-02  1.717587e+08  1.747706e+08  1.225051e+17  3.645645e+17  6.634748e+03
58  1.100000e+04  3.300000e-02  3.300000e-02  1.747706e+08  1.777824e+08  1.199926e+17  3.426220e+17  6.635795e+03
59  1.100000e+04  3.300000e-02  3.300000e-02  1.777824e+08  1.807941e+08  1.174802e+17  3.206801e+17  6.636842e+03
60  1.100000e+04  3.300000e-02  3.300000e-02  1.807941e+08  1.838058e+08  1.149678e+17  2.987387e+17  6.637888e+03
61  1.100000e+04  3.300000e-02  3.300000e-02  1.838058e+08  1.868174e+08  1.124555e+17  2.767979e+17  6.638935e+03
62  1.100000e+04  3.300000e-02  3.300000e-02  1.868174e+08  1.898289e+08  1.099432e+17  2.548576e+17  6.639982e+03
63  1.100000e+04  3.300000e-02  3.300000e-02  1.898289e+08  1.928403e+08  1.074311e+17  2.329179e+17  6.641029e+03
64  1.100000e+04  3.300000e-02  3.300000e-02  1.928403e+08  1.958517e+08  1.049189e+17  2.109788e+17  6.642075e+03
65  1.100000e+04  3.300000e-02  3.300000e-02  1.958517e+08  1.988630e+08  1.023989e+17  1.903809e+17  6.643118e+03
66  1.100000e+04  3.300000e-02  3.300000e-02  1.988630e+08  2.018742e+08  9.981855e+16  1.799327e+17  6.644127e+03
67  1.100000e+04  3.300000e-02  3.300000e-02  2.018742e+08  2.048852e+08  9.723824e+16  1.694848e+17  6.645136e+03
68  1.100000e+04  3.300000e-02  3.300000e-02  2.048852e+08  2.078963e+08  9.465801e+16  1.590371e+17  6.646145e+03
69  1.100000e+04  3.300000e-02  3.300000e-02  2.078963e+08  2.109072e+08  9.207785e+16  1.485898e+17  6.647155e+03
70  1.100000e+04  3.300000e-02  3.300000e-02  2.109072e+08  2.139180e+08  8.949777e+16  1.381427e+17  6.648164e+03
71  1.100000e+04  3.300000e-02  3.300000e-02  2.139180e+08  2.169288e+08  8.691777e+16  1.276960e+17  6.649173e+03
72  1.100000e+04  3.300000e-02  3.300000e-02  2.169288e+08  2.199394e+08  8.433784e+16  1.172496e+17  6.650182e+03
73  1.100000e+04  3.300000e-02  3.300000e-02  2.199394e+08  2.229500e+08  8.175800e+16  1.068035e+17  6.651191e+03
74  1.100000e+04  3.300000e-02  3.300000e-02  2.229500e+08  2.259604e+08  7.924258e+16  9.729953e+16  6.652236e+03
75  1.100000e+04  3.300000e-02  3.300000e-02  2.259604e+08  2.289708e+08  7.698730e+16  9.160118e+16  6.653423e+03
76  1.100000e+04  3.300000e-02  3.300000e-02  2.289708e+08  2.319811e+08  7.473208e+16  8.590301e+16  6.654611e+03
77  1.100000e+04  3.300000e-02  3.300000e-02  2.319811e+08  2.349913e+08  7.247693e+16  8.020502e+16  6.655799e+03
78  1.100000e+04  3.300000e-02  3.300000e-02  2.349913e+08  2.380013e+08  7.022186e+16  7.450722e+16  6.656987e+03
79  1.100000e+04  3.300000e-02  3.300000e-02  2.380013e+08  2.410113e+08  6.796687e+16  6.880960e+16  6.658174e+03
80  1.100000e+04  3.300000e-02  3.300000e-02  2.410113e+08  2.440212e+08  6.571195e+16  6.311218e+16  6.659362e+03
81  1.100000e+04  3.300000e-02  3.300000e-02  2.440212e+08  2.470310e+08  6.359722e+16  5.845352e+16  6.660684e+03
82  1.100000e+04  3.300000e-02  3.300000e-02  2.470310e+08  2.500406e+08  6.164538e+16  5.500189e+16  6.662163e+03
83  1.100000e+04  3.300000e-02  3.300000e-02  2.500406e+08  2.530502e+08  5.969361e+16  5.155039e+16  6.663641e+03
84  1.100000e+04  3.300000e-02  3.300000e-02  2.530502e+08  2.560596e+08  5.774191e+16  4.809900e+16  6.665120e+03
85  1.100000e+04  3.300000e-02  3.300000e-02  2.560596e+08  2.590690e+08  5.579028e+16  4.464774e+16  6.666598e+03
86  1.100000e+04  3.300000e-02  3.300000e-02  2.590690e+08  2.620782e+08  5.395791e+16  4.199124e+16  6.668302e+03
87  1.100000e+04  3.300000e-02  3.300000e-02  2.620782e+08  2.650873e+08  5.217007e+16  3.963129e+16  6.670090e+03
88  1.100000e+04  3.300000e-02  3.300000e-02  2.650873e+08  2.680964e+08  5.038230e+16  3.727144e+16  6.671878e+03
89  1.100000e+04  3.300000e-02  3.300000e-02  2.680964e+08  2.711053e+08  4.859460e+16  3.491168e+16  6.673665e+03
90  1.100000e+04  3.300000e-02  3.300000e-02  2.711053e+08  2.741140e+08  4.736671e+16  4.736671e+13  9.121996e+03
91  1.100000e+04  3.300000e-02  3.300000e-02  2.741140e+08  2.771227e+08  2.272485e+16  2.272485e+13  1.883037e+04
92  1.100000e+04  3.300000e-02  3.300000e-02  2.771227e+08  2.801313e+08  1.187384e+16  1.187384e+13  3.585596e+04
93  1.100000e+04  3.300000e-02  3.300000e-02  2.801313e+08  2.831397e+08  7.065900e+15  7.065900e+12  6.007138e+04
94  1.100000e+04  3.300000e-02  3.300000e-02  2.831397e+08  2.861480e+08  4.639994e+15  4.639994e+12  9.129580e+04
95  1.100000e+04  3.300000e-02  3.300000e-02  2.861480e+08  2.891562e+08  3.271673e+15  3.271673e+12  1.292964e+05
96  1.100000e+04  3.300000e-02  3.300000e-02  2.891562e+08  2.921643e+08  2.431512e+15  2.431512e+12  1.737898e+05
97  1.100000e+04  3.300000e-02  3.300000e-02  2.921643e+08  2.951722e+08  1.881216e+15  1.881216e+12  2.244449e+05
98  1.100000e+04  3.300000e-02  3.300000e-02  2.951722e+08  2.981800e+08  1.502239e+15  1.502239e+12  2.808844e+05
99  1.100000e+04  3.300000e-02  3.300000e-02  2.981800e+08  3.011877e+08  1.230655e+15  1.230655e+12  3.426883e+05
100  1.100000e+04  3.300000e-02  3.300000e-02  3.011877e+08  3.041953e+08  1.029670e+15  1.029670e+12  4.093969e+05
101  1.100000e+04  3.300000e-02  3.300000e-02  3.041953e+08  3.072027e+08  8.769437e+14  8.769437e+11  4.805140e+05
102  1.100000e+04  3.300000e-02  3.300000e-02  3.072027e+08  3.102101e+08  7.583030e+14  7.583030e+11  5.555110e+05
103  1.100000e+04  3.300000e-02  3.300000e-02  3.102101e+08  3.132172e+08  6.644123e+14  6.644123e+11  6.338302e+05
104  1.100000e+04  3.300000e-02  3.300000e-02  3.132172e+08  3.162243e+08  5.889262e+14  5.889262e+11  7.148898e+05
105  1.100000e+04  3.300000e-02  3.300000e-02  3.162243e+08  3.192312e+08  5.274124e+14  5.274124e+11  7.980874e+05
106  1.100000e+04  3.300000e-02  3.300000e-02  3.192312e+08  3.222380e+08  4.767014e+14  4.767014e+11  8.828051e+05
107  1.100000e+04  3.300000e-02  3.300000e-02  3.222380e+08  3.252446e+08  4.344788e+14  4.344788e+11  9.684137e+05
108  1.100000e+04  3.300000e-02  3.300000e-02  3.252446e+08  3.282511e+08  3.990244e+14  3.990244e+11  1.054278e+06
109  1.100000e+04  3.300000e-02  3.300000e-02  3.282511e+08  3.312575e+08  3.690386e+14  3.690386e+11  1.139760e+06
110  1.100000e+04  3.300000e-02  3.300000e-02  3.312575e+08  3.342637e+08  3.435257e+14  3.435257e+11  1.224225e+06
111  1.100000e+04  3.300000e-02  3.300000e-02  3.342637e+08  3.372698e+08  3.217130e+14  3.217130e+11  1.307048e+06
112  1.100000e+04  3.300000e-02  3.300000e-02  3.372698e+08  3.402757e+08  3.029945e+14  3.029945e+11  1.387613e+06
113  1.100000e+04  3.300000e-02  3.300000e-02  3.402757e+08  3.432815e+08  2.868902e+14  2.868902e+11  1.465323e+06
114  1.100000e+04  3.300000e-02  3.300000e-02  3.432815e+08  3.462872e+08  2.730167e+14  2.730167e+11  1.539602e+06
115  1.100000e+04  3.300000e-02  3.300000e-02  3.462872e+08  3.492927e+08  2.610656e+14  2.610656e+11  1.609900e+06
116  1.100000e+04  3.300000e-02  3.300000e-02  3.492927e+08  3.522981e+08  2.507878e+14  2.507878e+11  1.675695e+06
117  1.100000e+04  3.300000e-02  3.300000e-02  3.522981e+08  3.553033e+08  2.419808e+14  2.419808e+11  1.736501e+06
118  1.100000e+04  3.300000e-02  3.300000e-02  3.553033e+08  3.583083e+08  2.344802e+14  2.344802e+11  1.791867e+06
119  1.100000e+04  3.300000e-02  3.300000e-02  3.583083e+08  3.613132e+08  2.281523e+14  2.281523e+11  1.841383e+06
120  1.100000e+04  3.300000e-02  3.300000e-02  3.613132e+08  3.643180e+08  2.228890e+14  2.228890e+11  1.884683e+06
121  1.100000e+04  3.300000e-02  3.300000e-02  3.643180e+08  3.673226e+08  2.186036e+14  2.186036e+11  1.921447e+06
122  1.100000e+04  3.300000e-02  3.300000e-02  3.673226e+08  3.703270e+08  2.152277e+14  2.152277e+11  1.951404e+06
123  1.100000e+04  3.300000e-02  3.300000e-02  3.703270e+08  3.733313e+08  2.127086e+14  2.127086e+11  1.974332e+06
124  1.100000e+04  3.300000e-02  3.300000e-02  3.733313e+08  3.763355e+08  2.110079e+14  2.110079e+11  1.990063e+06
125  1.100000e+04  3.300000e-02  3.300000e-02  3.763355e+08  3.793394e+08  2.101000e+14  2.101000e+11  1.998481e+06
126  1.100000e+04  3.300000e-02  3.300000e-02  3.793394e+08  3.823433e+08  2.099213e+14  2.099213e+11  2.000000e+06
127  1.100000e+04  3.300000e-02  3.300000e-02  3.823433e+08  3.853469e+08  2.099022e+14  2.099022e+11  2.000000e+06
128  1.100000e+04  3.300000e-02  3.300000e-02  3.853469e+08  3.883504e+08  2.098831e+14  2.098831e+11  2.000000e+06
129  1.100000e+04  3.300000e-02  3.300000e-02  3.883504e+08  3.913537e+08  2.098640e+14  2.098640e+11  2.000000e+06
130  1.100000e+04  3.300000e-02  3.300000e-02  3.913537e+08  3.943569e+08  2.098449e+14  2.098449e+11  2.000000e+06
131  1.100000e+04  3.300000e-02  3.300000e-02  3.943569e+08  3.973599e+08  2.098258e+14  2.098258e+11  2.000000e+06
132  1.100000e+04  3.300000e-02  3.300000e-02  3.973599e+08  4.003627e+08  2.098068e+14  2.098068e+11  2.000000e+06
133  1.100000e+04  3.300000e-02  3.300000e-02  4.003627e+08  4.033654e+08  2.097877e+14  2.097877e+11  2.000000e+06
134  1.100000e+04  3.300000e-02  3.300000e-02  4.033654e+08  4.063678e+08  2.097686e+14  2.097686e+11  2.000000e+06
135  1.100000e+04  3.300000e-02  3.300000e-02  4.063678e+08  4.093701e+08  2.097495e+14  2.097495e+11  2.000000e+06
136  1.100000e+04  3.300000e-02  3.300000e-02  4.093701e+08  4.123723e+08  2.097305e+14  2.097305e+11  2.000000e+06
137  1.166000e+04  3.300000e-02  3.300000e-02  4.123723e+08  4.155544e+08  2.097108e+14  2.097108e+11  2.000000e+06
138  1.235960e+04  3.300000e-02  3.300000e-02  4.155544e+08  4.189272e+08  2.096900e+14  2.096900e+11  2.000000e+06
139  1.310118e+04  3.300000e-02  3.300000e-02  4.189272e+08  4.225021e+08  2.096679e+14  2.096679e+11  2.000000e+06
140  1.388725e+04  3.300000e-02  3.300000e-02  4.225021e+08  4.262912e+08  2.096446e+14  2.096446e+11  2.000000e+06
141  1.472048e+04  3.300000e-02  3.300000e-02  4.262912e+08  4.303074e+08  2.096198e+14  2.096198e+11  2.000000e+06
142  1.560371e+04  3.300000e-02  3.300000e-02  4.303074e+08  4.345641e+08  2.095935e+14  2.095935e+11  2.000000e+06
143  1.653993e+04  3.300000e-02  3.300000e-02  4.345641e+08  4.390759e+08  2.095657e+14  2.095657e+11  2.000000e+06
144  1.753233e+04  3.300000e-02  3.300000e-02  4.390759e+08  4.438579e+08  2.095362e+14  2.095362e+11  2.000000e+06
145  1.858427e+04  3.300000e-02  3.300000e-02  4.438579e+08  4.489264e+08  2.095050e+14  2.095050e+11  2.000000e+06
146  1.969932e+04  3.300000e-02  3.300000e-02  4.489264e+08  4.542983e+08  2.094718e+14  2.094718e+11  2.000000e+06
147  2.088128e+04  3.300000e-02  3.300000e-02  4.542983e+08  4.599919e+08  2.094367e+14  2.094367e+11  2.000000e+06
148  2.213416e+04  3.300000e-02  3.300000e-02  4.599919e+08  4.660263e+08  2.093995e+14  2.093995e+11  2.000000e+06
149  2.346221e+04  3.300000e-02  3.300000e-02  4.660263e+08  4.724220e+08  2.093601e+14  2.093601e+11  2.000000e+06
150  2.486994e+04  3.300000e-02  3.300000e-02  4.724220e+08  4.792004e+08  2.093184e+14  2.093184e+11  2.000000e+06
151  2.636214e+04  3.300000e-02  3.300000e-02  4.792004e+08  4.863843e+08  2.092741e+14  2.092741e+11  2.000000e+06
152  2.794387e+04  3.300000e-02  3.300000e-02  4.863843e+08  4.939980e+08  2.092272e+14  2.092272e+11  2.000000e+06
153  2.962050e+04  3.300000e-02  3.300000e-02  4.939980e+08  5.020671e+08  2.091776e+14  2.091776e+11  2.000000e+06
154  3.139773e+04  3.300000e-02  3.300000e-02  5.020671e+08  5.106186e+08  2.091249e+14  2.091249e+11  2.000000e+06
155  3.328159e+04  3.300000e-02  3.300000e-02  5.106186e+08  5.196813e+08  2.090692e+14  2.090692e+11  2.000000e+06
156  3.527849e+04  3.300000e-02  3.300000e-02  5.196813e+08  5.292855e+08  2.090101e+14  2.090101e+11  2.000000e+06
157  3.739520e+04  3.300000e-02  3.300000e-02  5.292855e+08  5.394635e+08  2.089475e+14  2.089475e+11  2.000000e+06
158  3.963891e+04  3.300000e-02  3.300000e-02  5.394635e+08  5.502493e+08  2.088812e+14  2.088812e+11  2.000000e+06
159  4.201725e+04  3.300000e-02  3.300000e-02  5.502493e+08  5.616789e+08  2.088109e+14  2.088109e+11  2.000000e+06
160  4.453828e+04  3.300000e-02  3.300000e-02  5.616789e+08  5.737906e+08  2.087365e+14  2.087365e+11  2.000000e+06
161  4.721058e+04  3.300000e-02  3.300000e-02  5.737906e+08  5.866246e+08  2.086577e+14  2.086577e+11  2.000000e+06
162  5.004321e+04  3.300000e-02  3.300000e-02  5.866246e+08  6.002236e+08  2.085742e+14  2.085742e+11  2.000000e+06
163  5.304581e+04  3.300000e-02  3.300000e-02  6.002236e+08  6.146328e+08  2.084857e+14  2.084857e+11  2.000000e+06
164  5.622855e+04  3.300000e-02  3.300000e-02  6.146328e+08  6.299001e+08  2.083921e+14  2.083921e+11  2.000000e+06
165  5.960227e+04  3.300000e-02  3.300000e-02  6.299001e+08  6.460757e+08  2.082929e+14  2.082929e+11  2.000000e+06
166  6.317840e+04  3.300000e-02  3.300000e-02  6.460757e+08  6.632131e+08  2.081879e+14  2.081879e+11  2.000000e+06
167  6.696911e+04  3.300000e-02  3.300000e-02  6.632131e+08  6.813687e+08  2.080767e+14  2.080767e+11  2.000000e+06
168  7.098725e+04  3.300000e-02  3.300000e-02  6.813687e+08  7.006019e+08  2.079589e+14  2.079589e+11  2.000000e+06
169  7.524649e+04  3.300000e-02  3.300000e-02  7.006019e+08  7.209757e+08  2.078343e+14  2.078343e+11  2.000000e+06
170  7.976128e+04  3.300000e-02  3.300000e-02  7.209757e+08  7.425563e+08  2.077023e+14  2.077023e+11  2.000000e+06
171  8.454695e+04  3.300000e-02  3.300000e-02  7.425563e+08  7.654137e+08  2.075627e+14  2.075627e+11  2.000000e+06
172  8.961977e+04  3.300000e-02  3.300000e-02  7.654137e+08  7.896217e+08  2.074148e+14  2.074148e+11  2.000000e+06
173  9.499696e+04  3.300000e-02  3.300000e-02  7.896217e+08  8.152580e+08  2.072584e+14  2.072584e+11  2.000000e+06
174  1.006968e+05  3.300000e-02  3.300000e-02  8.152580e+08  8.424043e+08  2.070929e+14  2.070929e+11  2.000000e+06
175  1.067386e+05  3.300000e-02  3.300000e-02  8.424043e+08  8.711469e+08  2.069178e+14  2.069178e+11  2.000000e+06
176  1.131429e+05  3.300000e-02  3.300000e-02  8.711469e+08  9.015761e+08  2.067326e+14  2.067326e+11  2.000000e+06
177  1.199315e+05  3.300000e-02  3.300000e-02  9.015761e+08  9.337871e+08  2.065367e+14  2.065367e+11  2.000000e+06
178  1.271274e+05  3.300000e-02  3.300000e-02  9.337871e+08  9.678794e+08  2.063296e+14  2.063296e+11  2.000000e+06
179  1.347550e+05  3.300000e-02  3.300000e-02  9.678794e+08  1.003958e+09  2.061106e+14  2.061106e+11  2.000000e+06
180  1.428403e+05  3.300000e-02  3.300000e-02  1.003958e+09  1.042131e+09  2.058792e+14  2.058792e+11  2.000000e+06
181  1.514107e+05  3.300000e-02  3.300000e-02  1.042131e+09  1.082513e+09  2.056347e+14  2.056347e+11  2.000000e+06
182  1.604954e+05  3.300000e-02  3.300000e-02  1.082513e+09  1.125224e+09  2.053763e+14  2.053763e+11  2.000000e+06
183  1.701251e+05  3.300000e-02  3.300000e-02  1.125224e+09  1.170387e+09  2.051035e+14  2.051035e+11  2.000000e+06
184  1.803326e+05  3.300000e-02  3.300000e-02  1.170387e+09  1.218130e+09  2.048156e+14  2.048156e+11  2.000000e+06
185  1.911525e+05  3.300000e-02  3.300000e-02  1.218130e+09  1.268587e+09  2.045117e+14  2.045117e+11  2.000000e+06
186  2.026217e+05  3.300000e-02  3.300000e-02  1.268587e+09  1.321894e+09  2.041911e+14  2.041911e+11  2.000000e+06
187  2.147790e+05  3.300000e-02  3.300000e-02  1.321894e+09  1.378193e+09  2.038530e+14  2.038530e+11  2.000000e+06
188  2.276657e+05  3.300000e-02  3.300000e-02  1.378193e+09  1.437627e+09  2.034968e+14  2.034968e+11  2.000000e+06
189  2.413257e+05  3.300000e-02  3.300000e-02  1.437627e+09  1.500342e+09  2.031215e+14  2.031215e+11  2.000000e+06
190  2.558052e+05  3.300000e-02  3.300000e-02  1.500342e+09  1.566487e+09  2.027265e+14  2.027265e+11  2.000000e+06
191  2.711535e+05  3.300000e-02  3.300000e-02  1.566487e+09  1.636209e+09  2.023109e+14  2.023109e+11  2.000000e+06
192  2.874227e+05  3.300000e-02  3.300000e-02  1.636209e+09  1.709656e+09  2.018741e+14  2.018741e+11  2.000000e+06
193  3.046681e+05  3.300000e-02  3.300000e-02  1.709656e+09  1.786970e+09  2.014153e+14  2.014153e+11  2.000000e+06
194  3.229482e+05  3.300000e-02  3.300000e-02  1.786970e+09  1.868290e+09  2.009338e+14  2.009338e+11  2.000000e+06
195  3.423251e+05  3.300000e-02  3.300000e-02  1.868290e+09  1.953745e+09  2.004291e+14  2.004291e+11  2.000000e+06
196  3.628646e+05  3.300000e-02  3.300000e-02  1.953745e+09  2.043454e+09  1.999007e+14  1.999007e+11  2.000000e+06
197  3.846365e+05  3.300000e-02  3.300000e-02  2.043454e+09  2.137518e+09  1.993480e+14  1.993480e+11  2.000000e+06
198  4.000000e+05  3.300000e-02  3.300000e-02  2.137518e+09  2.234168e+09  1.987765e+14  1.987765e+11  2.000000e+06
199  4.000000e+05  3.300000e-02  3.300000e-02  2.234168e+09  2.329568e+09  1.982030e+14  1.982030e+11  2.000000e+06
200  4.000000e+05  3.300000e-02  3.300000e-02  2.329568e+09  2.423667e+09  1.976389e+14  1.976389e+11  2.000000e+06
201  4.000000e+05  3.300000e-02  3.300000e-02  2.423667e+09  2.516412e+09  1.970845e+14  1.970845e+11  2.000000e+06
202  4.000000e+05  3.300000e-02  3.300000e-02  2.516412e+09  2.607750e+09  1.965401e+14  1.965401e+11  2.000000e+06
