# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=33.5 Mm, apex_T=2.00 MK, footpoint |B|=532.3 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=524
g_si=274.0
B_outer_T=5.323000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=3.348600e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
88  1.100000e+04  5.323000e-02  5.323000e-02  2.651409e+08  2.681517e+08  5.034996e+16  3.722875e+16  6.671910e+03
89  1.100000e+04  5.323000e-02  5.323000e-02  2.681517e+08  2.711625e+08  4.856115e+16  3.486752e+16  6.673699e+03
90  1.100000e+04  5.323000e-02  5.323000e-02  2.711625e+08  2.741732e+08  4.673467e+16  4.673467e+13  9.239874e+03
91  1.100000e+04  5.323000e-02  5.323000e-02  2.741732e+08  2.771839e+08  2.239428e+16  2.239428e+13  1.909947e+04
92  1.100000e+04  5.323000e-02  5.323000e-02  2.771839e+08  2.801944e+08  1.172897e+16  1.172897e+13  3.628407e+04
93  1.100000e+04  5.323000e-02  5.323000e-02  2.801944e+08  2.832049e+08  6.994078e+15  6.994078e+12  6.066523e+04
94  1.100000e+04  5.323000e-02  5.323000e-02  2.832049e+08  2.862153e+08  4.599753e+15  4.599753e+12  9.206097e+04
95  1.100000e+04  5.323000e-02  5.323000e-02  2.862153e+08  2.892257e+08  3.246887e+15  3.246887e+12  1.302371e+05
96  1.100000e+04  5.323000e-02  5.323000e-02  2.892257e+08  2.922359e+08  2.415109e+15  2.415109e+12  1.749091e+05
97  1.100000e+04  5.323000e-02  5.323000e-02  2.922359e+08  2.952461e+08  1.869744e+15  1.869744e+12  2.257440e+05
98  1.100000e+04  5.323000e-02  5.323000e-02  2.952461e+08  2.982562e+08  1.493860e+15  1.493860e+12  2.823631e+05
99  1.100000e+04  5.323000e-02  5.323000e-02  2.982562e+08  3.012663e+08  1.224319e+15  1.224319e+12  3.443448e+05
100  1.100000e+04  5.323000e-02  5.323000e-02  3.012663e+08  3.042762e+08  1.024740e+15  1.024740e+12  4.112273e+05
101  1.100000e+04  5.323000e-02  5.323000e-02  3.042762e+08  3.072861e+08  8.730166e+14  8.730166e+11  4.825129e+05
102  1.100000e+04  5.323000e-02  5.323000e-02  3.072861e+08  3.102959e+08  7.551123e+14  7.551123e+11  5.576707e+05
103  1.100000e+04  5.323000e-02  5.323000e-02  3.102959e+08  3.133056e+08  6.617762e+14  6.617762e+11  6.361416e+05
104  1.100000e+04  5.323000e-02  5.323000e-02  3.133056e+08  3.163152e+08  5.867170e+14  5.867170e+11  7.173414e+05
105  1.100000e+04  5.323000e-02  5.323000e-02  3.163152e+08  3.193247e+08  5.255382e+14  5.255382e+11  8.006661e+05
106  1.100000e+04  5.323000e-02  5.323000e-02  3.193247e+08  3.223342e+08  4.750943e+14  4.750943e+11  8.854957e+05
107  1.100000e+04  5.323000e-02  5.323000e-02  3.223342e+08  3.253435e+08  4.330883e+14  4.330883e+11  9.711993e+05
108  1.100000e+04  5.323000e-02  5.323000e-02  3.253435e+08  3.283528e+08  3.978118e+14  3.978118e+11  1.057139e+06
109  1.100000e+04  5.323000e-02  5.323000e-02  3.283528e+08  3.313620e+08  3.679740e+14  3.679740e+11  1.142677e+06
110  1.100000e+04  5.323000e-02  5.323000e-02  3.313620e+08  3.343711e+08  3.425857e+14  3.425857e+11  1.227176e+06
111  1.100000e+04  5.323000e-02  5.323000e-02  3.343711e+08  3.373801e+08  3.208793e+14  3.208793e+11  1.310008e+06
112  1.100000e+04  5.323000e-02  5.323000e-02  3.373801e+08  3.403890e+08  3.022523e+14  3.022523e+11  1.390558e+06
113  1.100000e+04  5.323000e-02  5.323000e-02  3.403890e+08  3.433979e+08  2.862277e+14  2.862277e+11  1.468227e+06
114  1.100000e+04  5.323000e-02  5.323000e-02  3.433979e+08  3.464066e+08  2.724243e+14  2.724243e+11  1.542438e+06
115  1.100000e+04  5.323000e-02  5.323000e-02  3.464066e+08  3.494153e+08  2.605357e+14  2.605357e+11  1.612639e+06
116  1.100000e+04  5.323000e-02  5.323000e-02  3.494153e+08  3.524238e+08  2.503141e+14  2.503141e+11  1.678309e+06
117  1.100000e+04  5.323000e-02  5.323000e-02  3.524238e+08  3.554323e+08  2.415583e+14  2.415583e+11  1.738961e+06
118  1.100000e+04  5.323000e-02  5.323000e-02  3.554323e+08  3.584407e+08  2.341048e+14  2.341048e+11  1.794144e+06
119  1.100000e+04  5.323000e-02  5.323000e-02  3.584407e+08  3.614489e+08  2.278210e+14  2.278210e+11  1.843448e+06
120  1.100000e+04  5.323000e-02  5.323000e-02  3.614489e+08  3.644571e+08  2.225994e+14  2.225994e+11  1.886509e+06
121  1.100000e+04  5.323000e-02  5.323000e-02  3.644571e+08  3.674652e+08  2.183540e+14  2.183540e+11  1.923005e+06
122  1.100000e+04  5.323000e-02  5.323000e-02  3.674652e+08  3.704732e+08  2.150170e+14  2.150170e+11  1.952667e+06
123  1.100000e+04  5.323000e-02  5.323000e-02  3.704732e+08  3.734810e+08  2.125364e+14  2.125364e+11  1.975276e+06
124  1.100000e+04  5.323000e-02  5.323000e-02  3.734810e+08  3.764888e+08  2.108742e+14  2.108742e+11  1.990663e+06
125  1.100000e+04  5.323000e-02  5.323000e-02  3.764888e+08  3.794965e+08  2.100055e+14  2.100055e+11  1.998716e+06
126  1.100000e+04  5.323000e-02  5.323000e-02  3.794965e+08  3.825041e+08  2.098515e+14  2.098515e+11  2.000000e+06
127  1.100000e+04  5.323000e-02  5.323000e-02  3.825041e+08  3.855116e+08  2.098324e+14  2.098324e+11  2.000000e+06
128  1.100000e+04  5.323000e-02  5.323000e-02  3.855116e+08  3.885189e+08  2.098133e+14  2.098133e+11  2.000000e+06
129  1.100000e+04  5.323000e-02  5.323000e-02  3.885189e+08  3.915262e+08  2.097942e+14  2.097942e+11  2.000000e+06
130  1.100000e+04  5.323000e-02  5.323000e-02  3.915262e+08  3.945334e+08  2.097751e+14  2.097751e+11  2.000000e+06
131  1.100000e+04  5.323000e-02  5.323000e-02  3.945334e+08  3.975405e+08  2.097560e+14  2.097560e+11  2.000000e+06
132  1.100000e+04  5.323000e-02  5.323000e-02  3.975405e+08  4.005474e+08  2.097369e+14  2.097369e+11  2.000000e+06
133  1.100000e+04  5.323000e-02  5.323000e-02  4.005474e+08  4.035543e+08  2.097178e+14  2.097178e+11  2.000000e+06
134  1.100000e+04  5.323000e-02  5.323000e-02  4.035543e+08  4.065610e+08  2.096987e+14  2.096987e+11  2.000000e+06
135  1.100000e+04  5.323000e-02  5.323000e-02  4.065610e+08  4.095676e+08  2.096796e+14  2.096796e+11  2.000000e+06
136  1.100000e+04  5.323000e-02  5.323000e-02  4.095676e+08  4.125742e+08  2.096605e+14  2.096605e+11  2.000000e+06
137  1.166000e+04  5.323000e-02  5.323000e-02  4.125742e+08  4.157610e+08  2.096408e+14  2.096408e+11  2.000000e+06
138  1.235960e+04  5.323000e-02  5.323000e-02  4.157610e+08  4.191388e+08  2.096200e+14  2.096200e+11  2.000000e+06
139  1.310118e+04  5.323000e-02  5.323000e-02  4.191388e+08  4.227192e+08  2.095979e+14  2.095979e+11  2.000000e+06
140  1.388725e+04  5.323000e-02  5.323000e-02  4.227192e+08  4.265143e+08  2.095745e+14  2.095745e+11  2.000000e+06
141  1.472048e+04  5.323000e-02  5.323000e-02  4.265143e+08  4.305368e+08  2.095497e+14  2.095497e+11  2.000000e+06
142  1.560371e+04  5.323000e-02  5.323000e-02  4.305368e+08  4.348005e+08  2.095234e+14  2.095234e+11  2.000000e+06
143  1.653993e+04  5.323000e-02  5.323000e-02  4.348005e+08  4.393197e+08  2.094955e+14  2.094955e+11  2.000000e+06
144  1.753233e+04  5.323000e-02  5.323000e-02  4.393197e+08  4.441098e+08  2.094660e+14  2.094660e+11  2.000000e+06
145  1.858427e+04  5.323000e-02  5.323000e-02  4.441098e+08  4.491870e+08  2.094347e+14  2.094347e+11  2.000000e+06
146  1.969932e+04  5.323000e-02  5.323000e-02  4.491870e+08  4.545684e+08  2.094016e+14  2.094016e+11  2.000000e+06
147  2.088128e+04  5.323000e-02  5.323000e-02  4.545684e+08  4.602723e+08  2.093664e+14  2.093664e+11  2.000000e+06
148  2.213416e+04  5.323000e-02  5.323000e-02  4.602723e+08  4.663180e+08  2.093292e+14  2.093292e+11  2.000000e+06
149  2.346221e+04  5.323000e-02  5.323000e-02  4.663180e+08  4.727258e+08  2.092897e+14  2.092897e+11  2.000000e+06
150  2.486994e+04  5.323000e-02  5.323000e-02  4.727258e+08  4.795175e+08  2.092479e+14  2.092479e+11  2.000000e+06
151  2.636214e+04  5.323000e-02  5.323000e-02  4.795175e+08  4.867160e+08  2.092035e+14  2.092035e+11  2.000000e+06
152  2.794387e+04  5.323000e-02  5.323000e-02  4.867160e+08  4.943456e+08  2.091566e+14  2.091566e+11  2.000000e+06
153  2.962050e+04  5.323000e-02  5.323000e-02  4.943456e+08  5.024320e+08  2.091068e+14  2.091068e+11  2.000000e+06
154  3.139773e+04  5.323000e-02  5.323000e-02  5.024320e+08  5.110025e+08  2.090541e+14  2.090541e+11  2.000000e+06
155  3.328159e+04  5.323000e-02  5.323000e-02  5.110025e+08  5.200861e+08  2.089982e+14  2.089982e+11  2.000000e+06
156  3.527849e+04  5.323000e-02  5.323000e-02  5.200861e+08  5.297133e+08  2.089390e+14  2.089390e+11  2.000000e+06
157  3.739520e+04  5.323000e-02  5.323000e-02  5.297133e+08  5.399165e+08  2.088762e+14  2.088762e+11  2.000000e+06
158  3.963891e+04  5.323000e-02  5.323000e-02  5.399165e+08  5.507302e+08  2.088098e+14  2.088098e+11  2.000000e+06
159  4.201725e+04  5.323000e-02  5.323000e-02  5.507302e+08  5.621905e+08  2.087394e+14  2.087394e+11  2.000000e+06
160  4.453828e+04  5.323000e-02  5.323000e-02  5.621905e+08  5.743361e+08  2.086648e+14  2.086648e+11  2.000000e+06
161  4.721058e+04  5.323000e-02  5.323000e-02  5.743361e+08  5.872077e+08  2.085857e+14  2.085857e+11  2.000000e+06
162  5.004321e+04  5.323000e-02  5.323000e-02  5.872077e+08  6.008485e+08  2.085020e+14  2.085020e+11  2.000000e+06
163  5.304581e+04  5.323000e-02  5.323000e-02  6.008485e+08  6.153040e+08  2.084133e+14  2.084133e+11  2.000000e+06
164  5.622855e+04  5.323000e-02  5.323000e-02  6.153040e+08  6.306228e+08  2.083194e+14  2.083194e+11  2.000000e+06
165  5.960227e+04  5.323000e-02  5.323000e-02  6.306228e+08  6.468559e+08  2.082199e+14  2.082199e+11  2.000000e+06
166  6.317840e+04  5.323000e-02  5.323000e-02  6.468559e+08  6.640574e+08  2.081145e+14  2.081145e+11  2.000000e+06
167  6.696911e+04  5.323000e-02  5.323000e-02  6.640574e+08  6.822847e+08  2.080029e+14  2.080029e+11  2.000000e+06
168  7.098725e+04  5.323000e-02  5.323000e-02  6.822847e+08  7.015982e+08  2.078847e+14  2.078847e+11  2.000000e+06
169  7.524649e+04  5.323000e-02  5.323000e-02  7.015982e+08  7.220621e+08  2.077596e+14  2.077596e+11  2.000000e+06
170  7.976128e+04  5.323000e-02  5.323000e-02  7.220621e+08  7.437439e+08  2.076270e+14  2.076270e+11  2.000000e+06
171  8.454695e+04  5.323000e-02  5.323000e-02  7.437439e+08  7.667153e+08  2.074867e+14  2.074867e+11  2.000000e+06
172  8.961977e+04  5.323000e-02  5.323000e-02  7.667153e+08  7.910518e+08  2.073382e+14  2.073382e+11  2.000000e+06
173  9.499696e+04  5.323000e-02  5.323000e-02  7.910518e+08  8.168332e+08  2.071809e+14  2.071809e+11  2.000000e+06
174  1.006968e+05  5.323000e-02  5.323000e-02  8.168332e+08  8.441438e+08  2.070145e+14  2.070145e+11  2.000000e+06
175  1.067386e+05  5.323000e-02  5.323000e-02  8.441438e+08  8.730725e+08  2.068383e+14  2.068383e+11  2.000000e+06
176  1.131429e+05  5.323000e-02  5.323000e-02  8.730725e+08  9.037129e+08  2.066519e+14  2.066519e+11  2.000000e+06
177  1.199315e+05  5.323000e-02  5.323000e-02  9.037129e+08  9.361640e+08  2.064546e+14  2.064546e+11  2.000000e+06
178  1.271274e+05  5.323000e-02  5.323000e-02  9.361640e+08  9.705298e+08  2.062459e+14  2.062459e+11  2.000000e+06
179  1.347550e+05  5.323000e-02  5.323000e-02  9.705298e+08  1.006920e+09  2.060251e+14  2.060251e+11  2.000000e+06
180  1.428403e+05  5.323000e-02  5.323000e-02  1.006920e+09  1.045449e+09  2.057917e+14  2.057917e+11  2.000000e+06
181  1.514107e+05  5.323000e-02  5.323000e-02  1.045449e+09  1.086239e+09  2.055448e+14  2.055448e+11  2.000000e+06
182  1.604954e+05  5.323000e-02  5.323000e-02  1.086239e+09  1.129417e+09  2.052837e+14  2.052837e+11  2.000000e+06
183  1.701251e+05  5.323000e-02  5.323000e-02  1.129417e+09  1.175115e+09  2.050078e+14  2.050078e+11  2.000000e+06
184  1.803326e+05  5.323000e-02  5.323000e-02  1.175115e+09  1.223473e+09  2.047163e+14  2.047163e+11  2.000000e+06
185  1.911525e+05  5.323000e-02  5.323000e-02  1.223473e+09  1.274637e+09  2.044083e+14  2.044083e+11  2.000000e+06
186  2.026217e+05  5.323000e-02  5.323000e-02  1.274637e+09  1.328759e+09  2.040829e+14  2.040829e+11  2.000000e+06
187  2.147790e+05  5.323000e-02  5.323000e-02  1.328759e+09  1.385997e+09  2.037395e+14  2.037395e+11  2.000000e+06
188  2.276657e+05  5.323000e-02  5.323000e-02  1.385997e+09  1.446516e+09  2.033769e+14  2.033769e+11  2.000000e+06
189  2.413257e+05  5.323000e-02  5.323000e-02  1.446516e+09  1.510485e+09  2.029944e+14  2.029944e+11  2.000000e+06
190  2.558052e+05  5.323000e-02  5.323000e-02  1.510485e+09  1.578081e+09  2.025910e+14  2.025910e+11  2.000000e+06
191  2.711535e+05  5.323000e-02  5.323000e-02  1.578081e+09  1.649485e+09  2.021657e+14  2.021657e+11  2.000000e+06
192  2.874227e+05  5.323000e-02  5.323000e-02  1.649485e+09  1.724881e+09  2.017176e+14  2.017176e+11  2.000000e+06
193  3.046681e+05  5.323000e-02  5.323000e-02  1.724881e+09  1.804459e+09  2.012457e+14  2.012457e+11  2.000000e+06
194  3.229482e+05  5.323000e-02  5.323000e-02  1.804459e+09  1.888408e+09  2.007491e+14  2.007491e+11  2.000000e+06
195  3.423251e+05  5.323000e-02  5.323000e-02  1.888408e+09  1.976921e+09  2.002269e+14  2.002269e+11  2.000000e+06
196  3.628646e+05  5.323000e-02  5.323000e-02  1.976921e+09  2.070187e+09  1.996781e+14  1.996781e+11  2.000000e+06
197  3.846365e+05  5.323000e-02  5.323000e-02  2.070187e+09  2.168394e+09  1.991018e+14  1.991018e+11  2.000000e+06
198  4.000000e+05  5.323000e-02  5.323000e-02  2.168394e+09  2.269774e+09  1.985031e+14  1.985031e+11  2.000000e+06
199  4.000000e+05  5.323000e-02  5.323000e-02  2.269774e+09  2.370355e+09  1.978993e+14  1.978993e+11  2.000000e+06
200  4.000000e+05  5.323000e-02  5.323000e-02  2.370355e+09  2.470102e+09  1.973023e+14  1.973023e+11  2.000000e+06
201  4.000000e+05  5.323000e-02  5.323000e-02  2.470102e+09  2.568979e+09  1.967123e+14  1.967123e+11  2.000000e+06
202  4.000000e+05  5.323000e-02  5.323000e-02  2.568979e+09  2.666952e+09  1.961295e+14  1.961295e+11  2.000000e+06
