# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=41.5 Mm, apex_T=2.00 MK, footpoint |B|=34.2 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=564
g_si=274.0
B_outer_T=3.420000e-03
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=4.152300e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
19  1.100000e+04  3.420000e-03  3.420000e-03  5.726540e+07  6.027930e+07  1.748849e+17  6.211680e+18  6.576905e+03
20  1.100000e+04  3.420000e-03  3.420000e-03  6.027930e+07  6.329319e+07  1.713779e+17  5.864739e+18  6.579752e+03
21  1.100000e+04  3.420000e-03  3.420000e-03  6.329319e+07  6.630707e+07  1.678710e+17  5.517800e+18  6.582599e+03
22  1.100000e+04  3.420000e-03  3.420000e-03  6.630707e+07  6.932094e+07  1.643641e+17  5.170861e+18  6.585446e+03
23  1.100000e+04  3.420000e-03  3.420000e-03  6.932094e+07  7.233480e+07  1.608572e+17  4.823924e+18  6.588293e+03
24  1.100000e+04  3.420000e-03  3.420000e-03  7.233480e+07  7.534864e+07  1.573503e+17  4.476988e+18  6.591140e+03
25  1.100000e+04  3.420000e-03  3.420000e-03  7.534864e+07  7.836247e+07  1.538434e+17  4.130054e+18  6.593987e+03
26  1.100000e+04  3.420000e-03  3.420000e-03  7.836247e+07  8.137629e+07  1.503366e+17  3.783122e+18  6.596834e+03
27  1.100000e+04  3.420000e-03  3.420000e-03  8.137629e+07  8.439009e+07  1.485655e+17  3.525496e+18  6.598787e+03
28  1.100000e+04  3.420000e-03  3.420000e-03  8.439009e+07  8.740388e+07  1.479989e+17  3.329843e+18  6.600120e+03
29  1.100000e+04  3.420000e-03  3.420000e-03  8.740388e+07  9.041765e+07  1.474322e+17  3.134190e+18  6.601454e+03
30  1.100000e+04  3.420000e-03  3.420000e-03  9.041765e+07  9.343141e+07  1.468656e+17  2.938539e+18  6.602787e+03
31  1.100000e+04  3.420000e-03  3.420000e-03  9.343141e+07  9.644515e+07  1.462990e+17  2.742889e+18  6.604120e+03
32  1.100000e+04  3.420000e-03  3.420000e-03  9.644515e+07  9.945887e+07  1.457324e+17  2.547239e+18  6.605453e+03
33  1.100000e+04  3.420000e-03  3.420000e-03  9.945887e+07  1.024726e+08  1.451658e+17  2.351591e+18  6.606786e+03
34  1.100000e+04  3.420000e-03  3.420000e-03  1.024726e+08  1.054863e+08  1.445992e+17  2.155944e+18  6.608120e+03
35  1.100000e+04  3.420000e-03  3.420000e-03  1.054863e+08  1.084999e+08  1.440325e+17  1.960298e+18  6.609453e+03
36  1.100000e+04  3.420000e-03  3.420000e-03  1.084999e+08  1.115136e+08  1.437203e+17  1.822362e+18  6.610691e+03
37  1.100000e+04  3.420000e-03  3.420000e-03  1.115136e+08  1.145272e+08  1.435850e+17  1.724600e+18  6.611863e+03
38  1.100000e+04  3.420000e-03  3.420000e-03  1.145272e+08  1.175408e+08  1.434498e+17  1.626838e+18  6.613035e+03
39  1.100000e+04  3.420000e-03  3.420000e-03  1.175408e+08  1.205544e+08  1.433146e+17  1.529077e+18  6.614207e+03
40  1.100000e+04  3.420000e-03  3.420000e-03  1.205544e+08  1.235680e+08  1.431794e+17  1.431317e+18  6.615379e+03
41  1.100000e+04  3.420000e-03  3.420000e-03  1.235680e+08  1.265816e+08  1.430441e+17  1.333557e+18  6.616551e+03
42  1.100000e+04  3.420000e-03  3.420000e-03  1.265816e+08  1.295951e+08  1.429089e+17  1.235799e+18  6.617723e+03
43  1.100000e+04  3.420000e-03  3.420000e-03  1.295951e+08  1.326086e+08  1.427737e+17  1.138040e+18  6.618895e+03
44  1.100000e+04  3.420000e-03  3.420000e-03  1.326086e+08  1.356221e+08  1.426385e+17  1.040283e+18  6.620067e+03
45  1.100000e+04  3.420000e-03  3.420000e-03  1.356221e+08  1.386355e+08  1.425032e+17  9.425264e+17  6.621239e+03
46  1.100000e+04  3.420000e-03  3.420000e-03  1.386355e+08  1.416490e+08  1.423680e+17  8.447706e+17  6.622411e+03
47  1.100000e+04  3.420000e-03  3.420000e-03  1.416490e+08  1.446624e+08  1.414209e+17  7.733754e+17  6.623564e+03
48  1.100000e+04  3.420000e-03  3.420000e-03  1.446624e+08  1.476758e+08  1.396522e+17  7.286586e+17  6.624697e+03
49  1.100000e+04  3.420000e-03  3.420000e-03  1.476758e+08  1.506891e+08  1.378835e+17  6.839421e+17  6.625831e+03
50  1.100000e+04  3.420000e-03  3.420000e-03  1.506891e+08  1.537025e+08  1.361148e+17  6.392260e+17  6.626965e+03
51  1.100000e+04  3.420000e-03  3.420000e-03  1.537025e+08  1.567158e+08  1.343461e+17  5.945103e+17  6.628099e+03
52  1.100000e+04  3.420000e-03  3.420000e-03  1.567158e+08  1.597291e+08  1.325775e+17  5.497950e+17  6.629232e+03
53  1.100000e+04  3.420000e-03  3.420000e-03  1.597291e+08  1.627423e+08  1.308088e+17  5.050801e+17  6.630366e+03
54  1.100000e+04  3.420000e-03  3.420000e-03  1.627423e+08  1.657555e+08  1.290402e+17  4.603656e+17  6.631500e+03
55  1.100000e+04  3.420000e-03  3.420000e-03  1.657555e+08  1.687687e+08  1.272716e+17  4.156516e+17  6.632634e+03
56  1.100000e+04  3.420000e-03  3.420000e-03  1.687687e+08  1.717819e+08  1.249988e+17  3.863429e+17  6.633709e+03
57  1.100000e+04  3.420000e-03  3.420000e-03  1.717819e+08  1.747950e+08  1.224852e+17  3.643909e+17  6.634756e+03
58  1.100000e+04  3.420000e-03  3.420000e-03  1.747950e+08  1.778081e+08  1.199717e+17  3.424392e+17  6.635803e+03
59  1.100000e+04  3.420000e-03  3.420000e-03  1.778081e+08  1.808212e+08  1.174581e+17  3.204878e+17  6.636851e+03
60  1.100000e+04  3.420000e-03  3.420000e-03  1.808212e+08  1.838343e+08  1.149446e+17  2.985365e+17  6.637898e+03
61  1.100000e+04  3.420000e-03  3.420000e-03  1.838343e+08  1.868473e+08  1.124312e+17  2.765855e+17  6.638945e+03
62  1.100000e+04  3.420000e-03  3.420000e-03  1.868473e+08  1.898603e+08  1.099177e+17  2.546347e+17  6.639993e+03
63  1.100000e+04  3.420000e-03  3.420000e-03  1.898603e+08  1.928732e+08  1.074043e+17  2.326842e+17  6.641040e+03
64  1.100000e+04  3.420000e-03  3.420000e-03  1.928732e+08  1.958861e+08  1.048909e+17  2.107339e+17  6.642087e+03
65  1.100000e+04  3.420000e-03  3.420000e-03  1.958861e+08  1.988990e+08  1.023688e+17  1.902587e+17  6.643130e+03
66  1.100000e+04  3.420000e-03  3.420000e-03  1.988990e+08  2.019118e+08  9.978697e+16  1.798048e+17  6.644139e+03
67  1.100000e+04  3.420000e-03  3.420000e-03  2.019118e+08  2.049247e+08  9.720522e+16  1.693510e+17  6.645149e+03
68  1.100000e+04  3.420000e-03  3.420000e-03  2.049247e+08  2.079374e+08  9.462350e+16  1.588974e+17  6.646159e+03
69  1.100000e+04  3.420000e-03  3.420000e-03  2.079374e+08  2.109502e+08  9.204181e+16  1.484438e+17  6.647169e+03
70  1.100000e+04  3.420000e-03  3.420000e-03  2.109502e+08  2.139629e+08  8.946015e+16  1.379904e+17  6.648179e+03
71  1.100000e+04  3.420000e-03  3.420000e-03  2.139629e+08  2.169755e+08  8.687852e+16  1.275371e+17  6.649188e+03
72  1.100000e+04  3.420000e-03  3.420000e-03  2.169755e+08  2.199882e+08  8.429692e+16  1.170839e+17  6.650198e+03
73  1.100000e+04  3.420000e-03  3.420000e-03  2.199882e+08  2.230008e+08  8.171536e+16  1.066309e+17  6.651208e+03
74  1.100000e+04  3.420000e-03  3.420000e-03  2.230008e+08  2.260133e+08  7.920377e+16  9.720146e+16  6.652256e+03
75  1.100000e+04  3.420000e-03  3.420000e-03  2.260133e+08  2.290258e+08  7.694690e+16  9.149910e+16  6.653445e+03
76  1.100000e+04  3.420000e-03  3.420000e-03  2.290258e+08  2.320383e+08  7.469005e+16  8.579682e+16  6.654633e+03
77  1.100000e+04  3.420000e-03  3.420000e-03  2.320383e+08  2.350507e+08  7.243324e+16  8.009461e+16  6.655822e+03
78  1.100000e+04  3.420000e-03  3.420000e-03  2.350507e+08  2.380631e+08  7.017645e+16  7.439248e+16  6.657010e+03
79  1.100000e+04  3.420000e-03  3.420000e-03  2.380631e+08  2.410755e+08  6.791970e+16  6.869043e+16  6.658199e+03
80  1.100000e+04  3.420000e-03  3.420000e-03  2.410755e+08  2.440878e+08  6.566298e+16  6.298845e+16  6.659388e+03
81  1.100000e+04  3.420000e-03  3.420000e-03  2.440878e+08  2.471000e+08  6.355323e+16  5.837573e+16  6.660717e+03
82  1.100000e+04  3.420000e-03  3.420000e-03  2.471000e+08  2.501123e+08  6.159975e+16  5.492120e+16  6.662197e+03
83  1.100000e+04  3.420000e-03  3.420000e-03  2.501123e+08  2.531244e+08  5.964630e+16  5.146673e+16  6.663677e+03
84  1.100000e+04  3.420000e-03  3.420000e-03  2.531244e+08  2.561366e+08  5.769288e+16  4.801230e+16  6.665157e+03
85  1.100000e+04  3.420000e-03  3.420000e-03  2.561366e+08  2.591487e+08  5.573949e+16  4.455792e+16  6.666637e+03
86  1.100000e+04  3.420000e-03  3.420000e-03  2.591487e+08  2.621607e+08  5.390972e+16  4.192764e+16  6.668350e+03
87  1.100000e+04  3.420000e-03  3.420000e-03  2.621607e+08  2.651727e+08  5.212020e+16  3.956546e+16  6.670140e+03
88  1.100000e+04  3.420000e-03  3.420000e-03  2.651727e+08  2.681847e+08  5.033070e+16  3.720333e+16  6.671929e+03
89  1.100000e+04  3.420000e-03  3.420000e-03  2.681847e+08  2.711966e+08  4.854123e+16  3.484123e+16  6.673719e+03
90  1.100000e+04  3.420000e-03  3.420000e-03  2.711966e+08  2.742085e+08  4.635944e+16  4.635944e+13  9.311364e+03
91  1.100000e+04  3.420000e-03  3.420000e-03  2.742085e+08  2.772203e+08  2.220024e+16  2.220024e+13  1.926107e+04
92  1.100000e+04  3.420000e-03  3.420000e-03  2.772203e+08  2.802320e+08  1.164385e+16  1.164385e+13  3.654039e+04
93  1.100000e+04  3.420000e-03  3.420000e-03  2.802320e+08  2.832438e+08  6.951796e+15  6.951796e+12  6.102028e+04
94  1.100000e+04  3.420000e-03  3.420000e-03  2.832438e+08  2.862554e+08  4.576025e+15  4.576025e+12  9.251806e+04
95  1.100000e+04  3.420000e-03  3.420000e-03  2.862554e+08  2.892670e+08  3.232253e+15  3.232253e+12  1.307988e+05
96  1.100000e+04  3.420000e-03  3.420000e-03  2.892670e+08  2.922786e+08  2.405416e+15  2.405416e+12  1.755771e+05
97  1.100000e+04  3.420000e-03  3.420000e-03  2.922786e+08  2.952901e+08  1.862960e+15  1.862960e+12  2.265191e+05
98  1.100000e+04  3.420000e-03  3.420000e-03  2.952901e+08  2.983016e+08  1.488902e+15  1.488902e+12  2.832451e+05
99  1.100000e+04  3.420000e-03  3.420000e-03  2.983016e+08  3.013130e+08  1.220567e+15  1.220567e+12  3.453324e+05
100  1.100000e+04  3.420000e-03  3.420000e-03  3.013130e+08  3.043244e+08  1.021819e+15  1.021819e+12  4.123185e+05
101  1.100000e+04  3.420000e-03  3.420000e-03  3.043244e+08  3.073357e+08  8.706896e+14  8.706896e+11  4.837042e+05
102  1.100000e+04  3.420000e-03  3.420000e-03  3.073357e+08  3.103470e+08  7.532211e+14  7.532211e+11  5.589578e+05
103  1.100000e+04  3.420000e-03  3.420000e-03  3.103470e+08  3.133582e+08  6.602133e+14  6.602133e+11  6.375187e+05
104  1.100000e+04  3.420000e-03  3.420000e-03  3.133582e+08  3.163693e+08  5.854069e+14  5.854069e+11  7.188019e+05
105  1.100000e+04  3.420000e-03  3.420000e-03  3.163693e+08  3.193804e+08  5.244264e+14  5.244264e+11  8.022020e+05
106  1.100000e+04  3.420000e-03  3.420000e-03  3.193804e+08  3.223915e+08  4.741409e+14  4.741409e+11  8.870980e+05
107  1.100000e+04  3.420000e-03  3.420000e-03  3.223915e+08  3.254024e+08  4.322632e+14  4.322632e+11  9.728577e+05
108  1.100000e+04  3.420000e-03  3.420000e-03  3.254024e+08  3.284134e+08  3.970921e+14  3.970921e+11  1.058843e+06
109  1.100000e+04  3.420000e-03  3.420000e-03  3.284134e+08  3.314242e+08  3.673421e+14  3.673421e+11  1.144413e+06
110  1.100000e+04  3.420000e-03  3.420000e-03  3.314242e+08  3.344351e+08  3.420278e+14  3.420278e+11  1.228932e+06
111  1.100000e+04  3.420000e-03  3.420000e-03  3.344351e+08  3.374458e+08  3.203843e+14  3.203843e+11  1.311769e+06
112  1.100000e+04  3.420000e-03  3.420000e-03  3.374458e+08  3.404565e+08  3.018116e+14  3.018116e+11  1.392310e+06
113  1.100000e+04  3.420000e-03  3.420000e-03  3.404565e+08  3.434671e+08  2.858343e+14  2.858343e+11  1.469954e+06
114  1.100000e+04  3.420000e-03  3.420000e-03  3.434671e+08  3.464777e+08  2.720726e+14  2.720726e+11  1.544123e+06
115  1.100000e+04  3.420000e-03  3.420000e-03  3.464777e+08  3.494882e+08  2.602210e+14  2.602210e+11  1.614266e+06
116  1.100000e+04  3.420000e-03  3.420000e-03  3.494882e+08  3.524987e+08  2.500328e+14  2.500328e+11  1.679862e+06
117  1.100000e+04  3.420000e-03  3.420000e-03  3.524987e+08  3.555091e+08  2.413074e+14  2.413074e+11  1.740421e+06
118  1.100000e+04  3.420000e-03  3.420000e-03  3.555091e+08  3.585194e+08  2.338820e+14  2.338820e+11  1.795495e+06
119  1.100000e+04  3.420000e-03  3.420000e-03  3.585194e+08  3.615297e+08  2.276243e+14  2.276243e+11  1.844673e+06
120  1.100000e+04  3.420000e-03  3.420000e-03  3.615297e+08  3.645399e+08  2.224275e+14  2.224275e+11  1.887589e+06
121  1.100000e+04  3.420000e-03  3.420000e-03  3.645399e+08  3.675501e+08  2.182059e+14  2.182059e+11  1.923926e+06
122  1.100000e+04  3.420000e-03  3.420000e-03  3.675501e+08  3.705602e+08  2.148921e+14  2.148921e+11  1.953412e+06
123  1.100000e+04  3.420000e-03  3.420000e-03  3.705602e+08  3.735702e+08  2.124343e+14  2.124343e+11  1.975830e+06
124  1.100000e+04  3.420000e-03  3.420000e-03  3.735702e+08  3.765801e+08  2.107951e+14  2.107951e+11  1.991012e+06
125  1.100000e+04  3.420000e-03  3.420000e-03  3.765801e+08  3.795900e+08  2.099498e+14  2.099498e+11  1.998846e+06
126  1.100000e+04  3.420000e-03  3.420000e-03  3.795900e+08  3.825998e+08  2.098095e+14  2.098095e+11  2.000000e+06
127  1.100000e+04  3.420000e-03  3.420000e-03  3.825998e+08  3.856096e+08  2.097904e+14  2.097904e+11  2.000000e+06
128  1.100000e+04  3.420000e-03  3.420000e-03  3.856096e+08  3.886193e+08  2.097713e+14  2.097713e+11  2.000000e+06
129  1.100000e+04  3.420000e-03  3.420000e-03  3.886193e+08  3.916289e+08  2.097522e+14  2.097522e+11  2.000000e+06
130  1.100000e+04  3.420000e-03  3.420000e-03  3.916289e+08  3.946385e+08  2.097331e+14  2.097331e+11  2.000000e+06
131  1.100000e+04  3.420000e-03  3.420000e-03  3.946385e+08  3.976480e+08  2.097139e+14  2.097139e+11  2.000000e+06
132  1.100000e+04  3.420000e-03  3.420000e-03  3.976480e+08  4.006574e+08  2.096948e+14  2.096948e+11  2.000000e+06
133  1.100000e+04  3.420000e-03  3.420000e-03  4.006574e+08  4.036667e+08  2.096757e+14  2.096757e+11  2.000000e+06
134  1.100000e+04  3.420000e-03  3.420000e-03  4.036667e+08  4.066760e+08  2.096566e+14  2.096566e+11  2.000000e+06
135  1.100000e+04  3.420000e-03  3.420000e-03  4.066760e+08  4.096852e+08  2.096375e+14  2.096375e+11  2.000000e+06
136  1.100000e+04  3.420000e-03  3.420000e-03  4.096852e+08  4.126944e+08  2.096184e+14  2.096184e+11  2.000000e+06
137  1.166000e+04  3.420000e-03  3.420000e-03  4.126944e+08  4.158840e+08  2.095987e+14  2.095987e+11  2.000000e+06
138  1.235960e+04  3.420000e-03  3.420000e-03  4.158840e+08  4.192649e+08  2.095779e+14  2.095779e+11  2.000000e+06
139  1.310118e+04  3.420000e-03  3.420000e-03  4.192649e+08  4.228485e+08  2.095558e+14  2.095558e+11  2.000000e+06
140  1.388725e+04  3.420000e-03  3.420000e-03  4.228485e+08  4.266471e+08  2.095323e+14  2.095323e+11  2.000000e+06
141  1.472048e+04  3.420000e-03  3.420000e-03  4.266471e+08  4.306734e+08  2.095075e+14  2.095075e+11  2.000000e+06
142  1.560371e+04  3.420000e-03  3.420000e-03  4.306734e+08  4.349412e+08  2.094812e+14  2.094812e+11  2.000000e+06
143  1.653993e+04  3.420000e-03  3.420000e-03  4.349412e+08  4.394649e+08  2.094533e+14  2.094533e+11  2.000000e+06
144  1.753233e+04  3.420000e-03  3.420000e-03  4.394649e+08  4.442598e+08  2.094238e+14  2.094238e+11  2.000000e+06
145  1.858427e+04  3.420000e-03  3.420000e-03  4.442598e+08  4.493422e+08  2.093924e+14  2.093924e+11  2.000000e+06
146  1.969932e+04  3.420000e-03  3.420000e-03  4.493422e+08  4.547293e+08  2.093592e+14  2.093592e+11  2.000000e+06
147  2.088128e+04  3.420000e-03  3.420000e-03  4.547293e+08  4.604393e+08  2.093241e+14  2.093241e+11  2.000000e+06
148  2.213416e+04  3.420000e-03  3.420000e-03  4.604393e+08  4.664917e+08  2.092868e+14  2.092868e+11  2.000000e+06
149  2.346221e+04  3.420000e-03  3.420000e-03  4.664917e+08  4.729068e+08  2.092473e+14  2.092473e+11  2.000000e+06
150  2.486994e+04  3.420000e-03  3.420000e-03  4.729068e+08  4.797064e+08  2.092054e+14  2.092054e+11  2.000000e+06
151  2.636214e+04  3.420000e-03  3.420000e-03  4.797064e+08  4.869135e+08  2.091610e+14  2.091610e+11  2.000000e+06
152  2.794387e+04  3.420000e-03  3.420000e-03  4.869135e+08  4.945525e+08  2.091140e+14  2.091140e+11  2.000000e+06
153  2.962050e+04  3.420000e-03  3.420000e-03  4.945525e+08  5.026493e+08  2.090642e+14  2.090642e+11  2.000000e+06
154  3.139773e+04  3.420000e-03  3.420000e-03  5.026493e+08  5.112312e+08  2.090114e+14  2.090114e+11  2.000000e+06
155  3.328159e+04  3.420000e-03  3.420000e-03  5.112312e+08  5.203272e+08  2.089555e+14  2.089555e+11  2.000000e+06
156  3.527849e+04  3.420000e-03  3.420000e-03  5.203272e+08  5.299680e+08  2.088962e+14  2.088962e+11  2.000000e+06
157  3.739520e+04  3.420000e-03  3.420000e-03  5.299680e+08  5.401863e+08  2.088334e+14  2.088334e+11  2.000000e+06
158  3.963891e+04  3.420000e-03  3.420000e-03  5.401863e+08  5.510165e+08  2.087668e+14  2.087668e+11  2.000000e+06
159  4.201725e+04  3.420000e-03  3.420000e-03  5.510165e+08  5.624952e+08  2.086963e+14  2.086963e+11  2.000000e+06
160  4.453828e+04  3.420000e-03  3.420000e-03  5.624952e+08  5.746610e+08  2.086216e+14  2.086216e+11  2.000000e+06
161  4.721058e+04  3.420000e-03  3.420000e-03  5.746610e+08  5.875550e+08  2.085424e+14  2.085424e+11  2.000000e+06
162  5.004321e+04  3.420000e-03  3.420000e-03  5.875550e+08  6.012206e+08  2.084586e+14  2.084586e+11  2.000000e+06
163  5.304581e+04  3.420000e-03  3.420000e-03  6.012206e+08  6.157038e+08  2.083698e+14  2.083698e+11  2.000000e+06
164  5.622855e+04  3.420000e-03  3.420000e-03  6.157038e+08  6.310532e+08  2.082757e+14  2.082757e+11  2.000000e+06
165  5.960227e+04  3.420000e-03  3.420000e-03  6.310532e+08  6.473205e+08  2.081760e+14  2.081760e+11  2.000000e+06
166  6.317840e+04  3.420000e-03  3.420000e-03  6.473205e+08  6.645603e+08  2.080704e+14  2.080704e+11  2.000000e+06
167  6.696911e+04  3.420000e-03  3.420000e-03  6.645603e+08  6.828303e+08  2.079585e+14  2.079585e+11  2.000000e+06
168  7.098725e+04  3.420000e-03  3.420000e-03  6.828303e+08  7.021917e+08  2.078401e+14  2.078401e+11  2.000000e+06
169  7.524649e+04  3.420000e-03  3.420000e-03  7.021917e+08  7.227092e+08  2.077146e+14  2.077146e+11  2.000000e+06
170  7.976128e+04  3.420000e-03  3.420000e-03  7.227092e+08  7.444514e+08  2.075817e+14  2.075817e+11  2.000000e+06
171  8.454695e+04  3.420000e-03  3.420000e-03  7.444514e+08  7.674907e+08  2.074410e+14  2.074410e+11  2.000000e+06
172  8.961977e+04  3.420000e-03  3.420000e-03  7.674907e+08  7.919039e+08  2.072920e+14  2.072920e+11  2.000000e+06
173  9.499696e+04  3.420000e-03  3.420000e-03  7.919039e+08  8.177718e+08  2.071343e+14  2.071343e+11  2.000000e+06
174  1.006968e+05  3.420000e-03  3.420000e-03  8.177718e+08  8.451803e+08  2.069673e+14  2.069673e+11  2.000000e+06
175  1.067386e+05  3.420000e-03  3.420000e-03  8.451803e+08  8.742199e+08  2.067905e+14  2.067905e+11  2.000000e+06
176  1.131429e+05  3.420000e-03  3.420000e-03  8.742199e+08  9.049863e+08  2.066033e+14  2.066033e+11  2.000000e+06
177  1.199315e+05  3.420000e-03  3.420000e-03  9.049863e+08  9.375806e+08  2.064052e+14  2.064052e+11  2.000000e+06
178  1.271274e+05  3.420000e-03  3.420000e-03  9.375806e+08  9.721095e+08  2.061956e+14  2.061956e+11  2.000000e+06
179  1.347550e+05  3.420000e-03  3.420000e-03  9.721095e+08  1.008685e+09  2.059738e+14  2.059738e+11  2.000000e+06
180  1.428403e+05  3.420000e-03  3.420000e-03  1.008685e+09  1.047427e+09  2.057391e+14  2.057391e+11  2.000000e+06
181  1.514107e+05  3.420000e-03  3.420000e-03  1.047427e+09  1.088460e+09  2.054908e+14  2.054908e+11  2.000000e+06
182  1.604954e+05  3.420000e-03  3.420000e-03  1.088460e+09  1.131916e+09  2.052281e+14  2.052281e+11  2.000000e+06
183  1.701251e+05  3.420000e-03  3.420000e-03  1.131916e+09  1.177934e+09  2.049504e+14  2.049504e+11  2.000000e+06
184  1.803326e+05  3.420000e-03  3.420000e-03  1.177934e+09  1.226660e+09  2.046567e+14  2.046567e+11  2.000000e+06
185  1.911525e+05  3.420000e-03  3.420000e-03  1.226660e+09  1.278246e+09  2.043462e+14  2.043462e+11  2.000000e+06
186  2.026217e+05  3.420000e-03  3.420000e-03  1.278246e+09  1.332855e+09  2.040181e+14  2.040181e+11  2.000000e+06
187  2.147790e+05  3.420000e-03  3.420000e-03  1.332855e+09  1.390655e+09  2.036713e+14  2.036713e+11  2.000000e+06
188  2.276657e+05  3.420000e-03  3.420000e-03  1.390655e+09  1.451823e+09  2.033050e+14  2.033050e+11  2.000000e+06
189  2.413257e+05  3.420000e-03  3.420000e-03  1.451823e+09  1.516543e+09  2.029182e+14  2.029182e+11  2.000000e+06
190  2.558052e+05  3.420000e-03  3.420000e-03  1.516543e+09  1.585007e+09  2.025097e+14  2.025097e+11  2.000000e+06
191  2.711535e+05  3.420000e-03  3.420000e-03  1.585007e+09  1.657418e+09  2.020786e+14  2.020786e+11  2.000000e+06
192  2.874227e+05  3.420000e-03  3.420000e-03  1.657418e+09  1.733983e+09  2.016238e+14  2.016238e+11  2.000000e+06
193  3.046681e+05  3.420000e-03  3.420000e-03  1.733983e+09  1.814917e+09  2.011441e+14  2.011441e+11  2.000000e+06
194  3.229482e+05  3.420000e-03  3.420000e-03  1.814917e+09  1.900445e+09  2.006385e+14  2.006385e+11  2.000000e+06
195  3.423251e+05  3.420000e-03  3.420000e-03  1.900445e+09  1.990794e+09  2.001057e+14  2.001057e+11  2.000000e+06
196  3.628646e+05  3.420000e-03  3.420000e-03  1.990794e+09  2.086199e+09  1.995446e+14  1.995446e+11  2.000000e+06
197  3.846365e+05  3.420000e-03  3.420000e-03  2.086199e+09  2.186898e+09  1.989541e+14  1.989541e+11  2.000000e+06
198  4.000000e+05  3.420000e-03  3.420000e-03  2.186898e+09  2.291129e+09  1.983391e+14  1.983391e+11  2.000000e+06
199  4.000000e+05  3.420000e-03  3.420000e-03  2.291129e+09  2.394835e+09  1.977171e+14  1.977171e+11  2.000000e+06
200  4.000000e+05  3.420000e-03  3.420000e-03  2.394835e+09  2.497992e+09  1.971003e+14  1.971003e+11  2.000000e+06
201  4.000000e+05  3.420000e-03  3.420000e-03  2.497992e+09  2.600578e+09  1.964888e+14  1.964888e+11  2.000000e+06
202  4.000000e+05  3.420000e-03  3.420000e-03  2.600578e+09  2.702568e+09  1.958828e+14  1.958828e+11  2.000000e+06
