# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=19.8 Mm, apex_T=2.00 MK, footpoint |B|=21.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=456
g_si=274.0
B_outer_T=2.100000e-03
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=1.976400e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
11  1.100000e+04  2.100000e-03  2.100000e-03  3.315349e+07  3.616734e+07  2.030041e+17  1.115410e+19  6.512676e+03
12  1.100000e+04  2.100000e-03  2.100000e-03  3.616734e+07  3.918116e+07  2.001495e+17  1.028724e+19  6.527603e+03
13  1.100000e+04  2.100000e-03  2.100000e-03  3.918116e+07  4.219495e+07  1.966878e+17  9.639084e+18  6.536385e+03
14  1.100000e+04  2.100000e-03  2.100000e-03  4.219495e+07  4.520870e+07  1.930472e+17  9.055353e+18  6.543356e+03
15  1.100000e+04  2.100000e-03  2.100000e-03  4.520870e+07  4.822243e+07  1.894067e+17  8.471629e+18  6.550328e+03
16  1.100000e+04  2.100000e-03  2.100000e-03  4.822243e+07  5.123611e+07  1.857662e+17  7.887912e+18  6.557299e+03
17  1.100000e+04  2.100000e-03  2.100000e-03  5.123611e+07  5.424976e+07  1.821257e+17  7.304201e+18  6.564270e+03
18  1.100000e+04  2.100000e-03  2.100000e-03  5.424976e+07  5.726337e+07  1.784853e+17  6.720499e+18  6.571241e+03
19  1.100000e+04  2.100000e-03  2.100000e-03  5.726337e+07  6.027693e+07  1.748874e+17  6.211934e+18  6.576903e+03
20  1.100000e+04  2.100000e-03  2.100000e-03  6.027693e+07  6.329044e+07  1.713809e+17  5.865034e+18  6.579750e+03
21  1.100000e+04  2.100000e-03  2.100000e-03  6.329044e+07  6.630391e+07  1.678744e+17  5.518139e+18  6.582596e+03
22  1.100000e+04  2.100000e-03  2.100000e-03  6.630391e+07  6.931733e+07  1.643680e+17  5.171250e+18  6.585443e+03
23  1.100000e+04  2.100000e-03  2.100000e-03  6.931733e+07  7.233069e+07  1.608617e+17  4.824368e+18  6.588289e+03
24  1.100000e+04  2.100000e-03  2.100000e-03  7.233069e+07  7.534400e+07  1.573554e+17  4.477491e+18  6.591136e+03
25  1.100000e+04  2.100000e-03  2.100000e-03  7.534400e+07  7.835725e+07  1.538492e+17  4.130621e+18  6.593982e+03
26  1.100000e+04  2.100000e-03  2.100000e-03  7.835725e+07  8.137044e+07  1.503430e+17  3.783758e+18  6.596829e+03
27  1.100000e+04  2.100000e-03  2.100000e-03  8.137044e+07  8.438357e+07  1.485667e+17  3.525897e+18  6.598784e+03
28  1.100000e+04  2.100000e-03  2.100000e-03  8.438357e+07  8.739664e+07  1.480002e+17  3.330289e+18  6.600117e+03
29  1.100000e+04  2.100000e-03  2.100000e-03  8.739664e+07  9.040963e+07  1.474337e+17  3.134685e+18  6.601450e+03
30  1.100000e+04  2.100000e-03  2.100000e-03  9.040963e+07  9.342256e+07  1.468672e+17  2.939086e+18  6.602783e+03
31  1.100000e+04  2.100000e-03  2.100000e-03  9.342256e+07  9.643542e+07  1.463007e+17  2.743491e+18  6.604116e+03
32  1.100000e+04  2.100000e-03  2.100000e-03  9.643542e+07  9.944820e+07  1.457343e+17  2.547901e+18  6.605449e+03
33  1.100000e+04  2.100000e-03  2.100000e-03  9.944820e+07  1.024609e+08  1.451679e+17  2.352316e+18  6.606781e+03
34  1.100000e+04  2.100000e-03  2.100000e-03  1.024609e+08  1.054735e+08  1.446014e+17  2.156736e+18  6.608114e+03
35  1.100000e+04  2.100000e-03  2.100000e-03  1.054735e+08  1.084861e+08  1.440350e+17  1.961161e+18  6.609447e+03
36  1.100000e+04  2.100000e-03  2.100000e-03  1.084861e+08  1.114986e+08  1.437209e+17  1.822830e+18  6.610685e+03
37  1.100000e+04  2.100000e-03  2.100000e-03  1.114986e+08  1.145109e+08  1.435857e+17  1.725108e+18  6.611857e+03
38  1.100000e+04  2.100000e-03  2.100000e-03  1.145109e+08  1.175232e+08  1.434506e+17  1.627388e+18  6.613028e+03
39  1.100000e+04  2.100000e-03  2.100000e-03  1.175232e+08  1.205354e+08  1.433154e+17  1.529671e+18  6.614200e+03
40  1.100000e+04  2.100000e-03  2.100000e-03  1.205354e+08  1.235475e+08  1.431802e+17  1.431957e+18  6.615371e+03
41  1.100000e+04  2.100000e-03  2.100000e-03  1.235475e+08  1.265596e+08  1.430451e+17  1.334246e+18  6.616543e+03
42  1.100000e+04  2.100000e-03  2.100000e-03  1.265596e+08  1.295715e+08  1.429099e+17  1.236538e+18  6.617714e+03
43  1.100000e+04  2.100000e-03  2.100000e-03  1.295715e+08  1.325833e+08  1.427748e+17  1.138833e+18  6.618885e+03
44  1.100000e+04  2.100000e-03  2.100000e-03  1.325833e+08  1.355950e+08  1.426396e+17  1.041132e+18  6.620057e+03
45  1.100000e+04  2.100000e-03  2.100000e-03  1.355950e+08  1.386066e+08  1.425045e+17  9.434338e+17  6.621228e+03
46  1.100000e+04  2.100000e-03  2.100000e-03  1.386066e+08  1.416181e+08  1.423694e+17  8.457391e+17  6.622399e+03
47  1.100000e+04  2.100000e-03  2.100000e-03  1.416181e+08  1.446295e+08  1.414396e+17  7.738477e+17  6.623552e+03
48  1.100000e+04  2.100000e-03  2.100000e-03  1.446295e+08  1.476408e+08  1.396721e+17  7.291613e+17  6.624685e+03
49  1.100000e+04  2.100000e-03  2.100000e-03  1.476408e+08  1.506520e+08  1.379046e+17  6.844765e+17  6.625818e+03
50  1.100000e+04  2.100000e-03  2.100000e-03  1.506520e+08  1.536631e+08  1.361373e+17  6.397935e+17  6.626950e+03
51  1.100000e+04  2.100000e-03  2.100000e-03  1.536631e+08  1.566740e+08  1.343700e+17  5.951122e+17  6.628083e+03
52  1.100000e+04  2.100000e-03  2.100000e-03  1.566740e+08  1.596848e+08  1.326027e+17  5.504326e+17  6.629216e+03
53  1.100000e+04  2.100000e-03  2.100000e-03  1.596848e+08  1.626955e+08  1.308355e+17  5.057548e+17  6.630349e+03
54  1.100000e+04  2.100000e-03  2.100000e-03  1.626955e+08  1.657061e+08  1.290684e+17  4.610789e+17  6.631482e+03
55  1.100000e+04  2.100000e-03  2.100000e-03  1.657061e+08  1.687166e+08  1.273014e+17  4.164048e+17  6.632614e+03
56  1.100000e+04  2.100000e-03  2.100000e-03  1.687166e+08  1.717269e+08  1.250435e+17  3.867330e+17  6.633690e+03
57  1.100000e+04  2.100000e-03  2.100000e-03  1.717269e+08  1.747371e+08  1.225323e+17  3.648022e+17  6.634737e+03
58  1.100000e+04  2.100000e-03  2.100000e-03  1.747371e+08  1.777472e+08  1.200213e+17  3.428723e+17  6.635783e+03
59  1.100000e+04  2.100000e-03  2.100000e-03  1.777472e+08  1.807571e+08  1.175103e+17  3.209434e+17  6.636829e+03
60  1.100000e+04  2.100000e-03  2.100000e-03  1.807571e+08  1.837669e+08  1.149995e+17  2.990155e+17  6.637875e+03
61  1.100000e+04  2.100000e-03  2.100000e-03  1.837669e+08  1.867765e+08  1.124888e+17  2.770886e+17  6.638921e+03
62  1.100000e+04  2.100000e-03  2.100000e-03  1.867765e+08  1.897860e+08  1.099782e+17  2.551628e+17  6.639967e+03
63  1.100000e+04  2.100000e-03  2.100000e-03  1.897860e+08  1.927954e+08  1.074677e+17  2.332380e+17  6.641013e+03
64  1.100000e+04  2.100000e-03  2.100000e-03  1.927954e+08  1.958046e+08  1.049574e+17  2.113143e+17  6.642059e+03
65  1.100000e+04  2.100000e-03  2.100000e-03  1.958046e+08  1.988136e+08  1.024402e+17  1.905482e+17  6.643102e+03
66  1.100000e+04  2.100000e-03  2.100000e-03  1.988136e+08  2.018225e+08  9.986179e+16  1.801078e+17  6.644110e+03
67  1.100000e+04  2.100000e-03  2.100000e-03  2.018225e+08  2.048313e+08  9.728346e+16  1.696679e+17  6.645119e+03
68  1.100000e+04  2.100000e-03  2.100000e-03  2.048313e+08  2.078399e+08  9.470527e+16  1.592285e+17  6.646127e+03
69  1.100000e+04  2.100000e-03  2.100000e-03  2.078399e+08  2.108483e+08  9.212721e+16  1.487896e+17  6.647135e+03
70  1.100000e+04  2.100000e-03  2.100000e-03  2.108483e+08  2.138566e+08  8.954929e+16  1.383514e+17  6.648144e+03
71  1.100000e+04  2.100000e-03  2.100000e-03  2.138566e+08  2.168647e+08  8.697151e+16  1.279136e+17  6.649152e+03
72  1.100000e+04  2.100000e-03  2.100000e-03  2.168647e+08  2.198727e+08  8.439387e+16  1.174765e+17  6.650160e+03
73  1.100000e+04  2.100000e-03  2.100000e-03  2.198727e+08  2.228804e+08  8.181638e+16  1.070399e+17  6.651168e+03
74  1.100000e+04  2.100000e-03  2.100000e-03  2.228804e+08  2.258881e+08  7.929573e+16  9.743382e+16  6.652208e+03
75  1.100000e+04  2.100000e-03  2.100000e-03  2.258881e+08  2.288955e+08  7.704261e+16  9.174095e+16  6.653394e+03
76  1.100000e+04  2.100000e-03  2.100000e-03  2.288955e+08  2.319028e+08  7.478962e+16  8.604840e+16  6.654581e+03
77  1.100000e+04  2.100000e-03  2.100000e-03  2.319028e+08  2.349098e+08  7.253676e+16  8.035619e+16  6.655767e+03
78  1.100000e+04  2.100000e-03  2.100000e-03  2.349098e+08  2.379167e+08  7.028404e+16  7.466431e+16  6.656954e+03
79  1.100000e+04  2.100000e-03  2.100000e-03  2.379167e+08  2.409235e+08  6.803145e+16  6.897278e+16  6.658140e+03
80  1.100000e+04  2.100000e-03  2.100000e-03  2.409235e+08  2.439300e+08  6.577900e+16  6.328159e+16  6.659326e+03
81  1.100000e+04  2.100000e-03  2.100000e-03  2.439300e+08  2.469364e+08  6.365745e+16  5.856003e+16  6.660638e+03
82  1.100000e+04  2.100000e-03  2.100000e-03  2.469364e+08  2.499425e+08  6.170785e+16  5.511237e+16  6.662115e+03
83  1.100000e+04  2.100000e-03  2.100000e-03  2.499425e+08  2.529485e+08  5.975838e+16  5.166493e+16  6.663592e+03
84  1.100000e+04  2.100000e-03  2.100000e-03  2.529485e+08  2.559543e+08  5.780903e+16  4.821771e+16  6.665069e+03
85  1.100000e+04  2.100000e-03  2.100000e-03  2.559543e+08  2.589599e+08  5.585981e+16  4.477071e+16  6.666546e+03
86  1.100000e+04  2.100000e-03  2.100000e-03  2.589599e+08  2.619652e+08  5.402387e+16  4.207831e+16  6.668236e+03
87  1.100000e+04  2.100000e-03  2.100000e-03  2.619652e+08  2.649704e+08  5.223835e+16  3.972143e+16  6.670022e+03
88  1.100000e+04  2.100000e-03  2.100000e-03  2.649704e+08  2.679754e+08  5.045295e+16  3.736470e+16  6.671807e+03
89  1.100000e+04  2.100000e-03  2.100000e-03  2.679754e+08  2.709802e+08  4.866767e+16  3.500813e+16  6.673592e+03
90  1.100000e+04  2.100000e-03  2.100000e-03  2.709802e+08  2.739848e+08  4.875268e+16  4.875268e+13  8.874151e+03
91  1.100000e+04  2.100000e-03  2.100000e-03  2.739848e+08  2.769891e+08  2.346749e+16  2.346749e+13  1.825277e+04
92  1.100000e+04  2.100000e-03  2.100000e-03  2.769891e+08  2.799933e+08  1.219874e+16  1.219874e+13  3.493156e+04
93  1.100000e+04  2.100000e-03  2.100000e-03  2.799933e+08  2.829972e+08  7.226353e+15  7.226353e+12  5.878540e+04
94  1.100000e+04  2.100000e-03  2.100000e-03  2.829972e+08  2.860009e+08  4.729604e+15  4.729604e+12  8.963597e+04
95  1.100000e+04  2.100000e-03  2.100000e-03  2.860009e+08  2.890044e+08  3.326729e+15  3.326729e+12  1.272532e+05
96  1.100000e+04  2.100000e-03  2.100000e-03  2.890044e+08  2.920077e+08  2.467876e+15  2.467876e+12  1.713570e+05
97  1.100000e+04  2.100000e-03  2.100000e-03  2.920077e+08  2.950108e+08  1.906608e+15  1.906608e+12  2.216191e+05
98  1.100000e+04  2.100000e-03  2.100000e-03  2.950108e+08  2.980136e+08  1.520762e+15  1.520762e+12  2.776662e+05
99  1.100000e+04  2.100000e-03  2.100000e-03  2.980136e+08  3.010162e+08  1.244649e+15  1.244649e+12  3.390817e+05
100  1.100000e+04  2.100000e-03  2.100000e-03  3.010162e+08  3.040186e+08  1.040548e+15  1.040548e+12  4.054098e+05
101  1.100000e+04  2.100000e-03  2.100000e-03  3.040186e+08  3.070207e+08  8.856028e+14  8.856028e+11  4.761585e+05
102  1.100000e+04  2.100000e-03  2.100000e-03  3.070207e+08  3.100226e+08  7.653337e+14  7.653337e+11  5.508029e+05
103  1.100000e+04  2.100000e-03  2.100000e-03  3.100226e+08  3.130243e+08  6.702177e+14  6.702177e+11  6.287900e+05
104  1.100000e+04  2.100000e-03  2.100000e-03  3.130243e+08  3.160257e+08  5.937892e+14  5.937892e+11  7.095418e+05
105  1.100000e+04  2.100000e-03  2.100000e-03  3.160257e+08  3.190269e+08  5.315365e+14  5.315365e+11  7.924603e+05
106  1.100000e+04  2.100000e-03  2.100000e-03  3.190269e+08  3.220279e+08  4.802361e+14  4.802361e+11  8.769318e+05
107  1.100000e+04  2.100000e-03  2.100000e-03  3.220279e+08  3.250286e+08  4.375363e+14  4.375363e+11  9.623310e+05
108  1.100000e+04  2.100000e-03  2.100000e-03  3.250286e+08  3.280290e+08  4.016900e+14  4.016900e+11  1.048026e+06
109  1.100000e+04  2.100000e-03  2.100000e-03  3.280290e+08  3.310292e+08  3.713782e+14  3.713782e+11  1.133384e+06
110  1.100000e+04  2.100000e-03  2.100000e-03  3.310292e+08  3.340292e+08  3.455908e+14  3.455908e+11  1.217774e+06
111  1.100000e+04  2.100000e-03  2.100000e-03  3.340292e+08  3.370288e+08  3.235443e+14  3.235443e+11  1.300572e+06
112  1.100000e+04  2.100000e-03  2.100000e-03  3.370288e+08  3.400283e+08  3.046246e+14  3.046246e+11  1.381167e+06
113  1.100000e+04  2.100000e-03  2.100000e-03  3.400283e+08  3.430275e+08  2.883451e+14  2.883451e+11  1.458963e+06
114  1.100000e+04  2.100000e-03  2.100000e-03  3.430275e+08  3.460264e+08  2.743174e+14  2.743174e+11  1.533388e+06
115  1.100000e+04  2.100000e-03  2.100000e-03  3.460264e+08  3.490250e+08  2.622292e+14  2.622292e+11  1.603893e+06
116  1.100000e+04  2.100000e-03  2.100000e-03  3.490250e+08  3.520234e+08  2.518279e+14  2.518279e+11  1.669957e+06
117  1.100000e+04  2.100000e-03  2.100000e-03  3.520234e+08  3.550215e+08  2.429086e+14  2.429086e+11  1.731094e+06
118  1.100000e+04  2.100000e-03  2.100000e-03  3.550215e+08  3.580193e+08  2.353045e+14  2.353045e+11  1.786854e+06
119  1.100000e+04  2.100000e-03  2.100000e-03  3.580193e+08  3.610169e+08  2.288800e+14  2.288800e+11  1.836828e+06
120  1.100000e+04  2.100000e-03  2.100000e-03  3.610169e+08  3.640142e+08  2.235255e+14  2.235255e+11  1.880648e+06
121  1.100000e+04  2.100000e-03  2.100000e-03  3.640142e+08  3.670112e+08  2.191526e+14  2.191526e+11  1.917992e+06
122  1.100000e+04  2.100000e-03  2.100000e-03  3.670112e+08  3.700079e+08  2.156915e+14  2.156915e+11  1.948587e+06
123  1.100000e+04  2.100000e-03  2.100000e-03  3.700079e+08  3.730044e+08  2.130885e+14  2.130885e+11  1.972209e+06
124  1.100000e+04  2.100000e-03  2.100000e-03  3.730044e+08  3.760006e+08  2.113036e+14  2.113036e+11  1.988687e+06
125  1.100000e+04  2.100000e-03  2.100000e-03  3.760006e+08  3.789964e+08  2.103102e+14  2.103102e+11  1.997899e+06
126  1.100000e+04  2.100000e-03  2.100000e-03  3.789964e+08  3.819920e+08  2.100702e+14  2.100702e+11  2.000000e+06
127  1.100000e+04  2.100000e-03  2.100000e-03  3.819920e+08  3.849873e+08  2.100512e+14  2.100512e+11  2.000000e+06
128  1.100000e+04  2.100000e-03  2.100000e-03  3.849873e+08  3.879823e+08  2.100321e+14  2.100321e+11  2.000000e+06
129  1.100000e+04  2.100000e-03  2.100000e-03  3.879823e+08  3.909770e+08  2.100131e+14  2.100131e+11  2.000000e+06
130  1.100000e+04  2.100000e-03  2.100000e-03  3.909770e+08  3.939714e+08  2.099940e+14  2.099940e+11  2.000000e+06
131  1.100000e+04  2.100000e-03  2.100000e-03  3.939714e+08  3.969655e+08  2.099750e+14  2.099750e+11  2.000000e+06
132  1.100000e+04  2.100000e-03  2.100000e-03  3.969655e+08  3.999593e+08  2.099559e+14  2.099559e+11  2.000000e+06
133  1.100000e+04  2.100000e-03  2.100000e-03  3.999593e+08  4.029528e+08  2.099369e+14  2.099369e+11  2.000000e+06
134  1.100000e+04  2.100000e-03  2.100000e-03  4.029528e+08  4.059460e+08  2.099179e+14  2.099179e+11  2.000000e+06
135  1.100000e+04  2.100000e-03  2.100000e-03  4.059460e+08  4.089389e+08  2.098988e+14  2.098988e+11  2.000000e+06
136  1.100000e+04  2.100000e-03  2.100000e-03  4.089389e+08  4.119315e+08  2.098798e+14  2.098798e+11  2.000000e+06
137  1.166000e+04  2.100000e-03  2.100000e-03  4.119315e+08  4.151032e+08  2.098602e+14  2.098602e+11  2.000000e+06
138  1.235960e+04  2.100000e-03  2.100000e-03  4.151032e+08  4.184649e+08  2.098395e+14  2.098395e+11  2.000000e+06
139  1.310118e+04  2.100000e-03  2.100000e-03  4.184649e+08  4.220279e+08  2.098175e+14  2.098175e+11  2.000000e+06
140  1.388725e+04  2.100000e-03  2.100000e-03  4.220279e+08  4.258041e+08  2.097942e+14  2.097942e+11  2.000000e+06
141  1.472048e+04  2.100000e-03  2.100000e-03  4.258041e+08  4.298063e+08  2.097694e+14  2.097694e+11  2.000000e+06
142  1.560371e+04  2.100000e-03  2.100000e-03  4.298063e+08  4.340481e+08  2.097433e+14  2.097433e+11  2.000000e+06
143  1.653993e+04  2.100000e-03  2.100000e-03  4.340481e+08  4.385436e+08  2.097155e+14  2.097155e+11  2.000000e+06
144  1.753233e+04  2.100000e-03  2.100000e-03  4.385436e+08  4.433080e+08  2.096861e+14  2.096861e+11  2.000000e+06
145  1.858427e+04  2.100000e-03  2.100000e-03  4.433080e+08  4.483573e+08  2.096549e+14  2.096549e+11  2.000000e+06
146  1.969932e+04  2.100000e-03  2.100000e-03  4.483573e+08  4.537085e+08  2.096219e+14  2.096219e+11  2.000000e+06
147  2.088128e+04  2.100000e-03  2.100000e-03  4.537085e+08  4.593796e+08  2.095870e+14  2.095870e+11  2.000000e+06
148  2.213416e+04  2.100000e-03  2.100000e-03  4.593796e+08  4.653896e+08  2.095499e+14  2.095499e+11  2.000000e+06
149  2.346221e+04  2.100000e-03  2.100000e-03  4.653896e+08  4.717586e+08  2.095106e+14  2.095106e+11  2.000000e+06
150  2.486994e+04  2.100000e-03  2.100000e-03  4.717586e+08  4.785079e+08  2.094690e+14  2.094690e+11  2.000000e+06
151  2.636214e+04  2.100000e-03  2.100000e-03  4.785079e+08  4.856602e+08  2.094249e+14  2.094249e+11  2.000000e+06
152  2.794387e+04  2.100000e-03  2.100000e-03  4.856602e+08  4.932392e+08  2.093782e+14  2.093782e+11  2.000000e+06
153  2.962050e+04  2.100000e-03  2.100000e-03  4.932392e+08  5.012704e+08  2.093287e+14  2.093287e+11  2.000000e+06
154  3.139773e+04  2.100000e-03  2.100000e-03  5.012704e+08  5.097803e+08  2.092763e+14  2.092763e+11  2.000000e+06
155  3.328159e+04  2.100000e-03  2.100000e-03  5.097803e+08  5.187975e+08  2.092208e+14  2.092208e+11  2.000000e+06
156  3.527849e+04  2.100000e-03  2.100000e-03  5.187975e+08  5.283516e+08  2.091620e+14  2.091620e+11  2.000000e+06
157  3.739520e+04  2.100000e-03  2.100000e-03  5.283516e+08  5.384745e+08  2.090997e+14  2.090997e+11  2.000000e+06
158  3.963891e+04  2.100000e-03  2.100000e-03  5.384745e+08  5.491996e+08  2.090337e+14  2.090337e+11  2.000000e+06
159  4.201725e+04  2.100000e-03  2.100000e-03  5.491996e+08  5.605622e+08  2.089638e+14  2.089638e+11  2.000000e+06
160  4.453828e+04  2.100000e-03  2.100000e-03  5.605622e+08  5.725998e+08  2.088898e+14  2.088898e+11  2.000000e+06
161  4.721058e+04  2.100000e-03  2.100000e-03  5.725998e+08  5.853517e+08  2.088114e+14  2.088114e+11  2.000000e+06
162  5.004321e+04  2.100000e-03  2.100000e-03  5.853517e+08  5.988598e+08  2.087284e+14  2.087284e+11  2.000000e+06
163  5.304581e+04  2.100000e-03  2.100000e-03  5.988598e+08  6.131680e+08  2.086405e+14  2.086405e+11  2.000000e+06
164  5.622855e+04  2.100000e-03  2.100000e-03  6.131680e+08  6.283229e+08  2.085475e+14  2.085475e+11  2.000000e+06
165  5.960227e+04  2.100000e-03  2.100000e-03  6.283229e+08  6.443732e+08  2.084490e+14  2.084490e+11  2.000000e+06
166  6.317840e+04  2.100000e-03  2.100000e-03  6.443732e+08  6.613709e+08  2.083447e+14  2.083447e+11  2.000000e+06
167  6.696911e+04  2.100000e-03  2.100000e-03  6.613709e+08  6.793701e+08  2.082344e+14  2.082344e+11  2.000000e+06
168  7.098725e+04  2.100000e-03  2.100000e-03  6.793701e+08  6.984283e+08  2.081177e+14  2.081177e+11  2.000000e+06
169  7.524649e+04  2.100000e-03  2.100000e-03  6.984283e+08  7.186057e+08  2.079941e+14  2.079941e+11  2.000000e+06
170  7.976128e+04  2.100000e-03  2.100000e-03  7.186057e+08  7.399657e+08  2.078634e+14  2.078634e+11  2.000000e+06
171  8.454695e+04  2.100000e-03  2.100000e-03  7.399657e+08  7.625748e+08  2.077251e+14  2.077251e+11  2.000000e+06
172  8.961977e+04  2.100000e-03  2.100000e-03  7.625748e+08  7.865028e+08  2.075789e+14  2.075789e+11  2.000000e+06
173  9.499696e+04  2.100000e-03  2.100000e-03  7.865028e+08  8.118229e+08  2.074243e+14  2.074243e+11  2.000000e+06
174  1.006968e+05  2.100000e-03  2.100000e-03  8.118229e+08  8.386116e+08  2.072608e+14  2.072608e+11  2.000000e+06
175  1.067386e+05  2.100000e-03  2.100000e-03  8.386116e+08  8.669490e+08  2.070880e+14  2.070880e+11  2.000000e+06
176  1.131429e+05  2.100000e-03  2.100000e-03  8.669490e+08  8.969185e+08  2.069055e+14  2.069055e+11  2.000000e+06
177  1.199315e+05  2.100000e-03  2.100000e-03  8.969185e+08  9.286069e+08  2.067126e+14  2.067126e+11  2.000000e+06
178  1.271274e+05  2.100000e-03  2.100000e-03  9.286069e+08  9.621044e+08  2.065089e+14  2.065089e+11  2.000000e+06
179  1.347550e+05  2.100000e-03  2.100000e-03  9.621044e+08  9.975045e+08  2.062939e+14  2.062939e+11  2.000000e+06
180  1.428403e+05  2.100000e-03  2.100000e-03  9.975045e+08  1.034904e+09  2.060670e+14  2.060670e+11  2.000000e+06
181  1.514107e+05  2.100000e-03  2.100000e-03  1.034904e+09  1.074401e+09  2.058276e+14  2.058276e+11  2.000000e+06
182  1.604954e+05  2.100000e-03  2.100000e-03  1.074401e+09  1.116098e+09  2.055751e+14  2.055751e+11  2.000000e+06
183  1.701251e+05  2.100000e-03  2.100000e-03  1.116098e+09  1.160099e+09  2.053091e+14  2.053091e+11  2.000000e+06
184  1.803326e+05  2.100000e-03  2.100000e-03  1.160099e+09  1.206507e+09  2.050289e+14  2.050289e+11  2.000000e+06
185  1.911525e+05  2.100000e-03  2.100000e-03  1.206507e+09  1.255430e+09  2.047339e+14  2.047339e+11  2.000000e+06
186  2.026217e+05  2.100000e-03  2.100000e-03  1.255430e+09  1.306971e+09  2.044236e+14  2.044236e+11  2.000000e+06
187  2.147790e+05  2.100000e-03  2.100000e-03  1.306971e+09  1.361235e+09  2.040974e+14  2.040974e+11  2.000000e+06
188  2.276657e+05  2.100000e-03  2.100000e-03  1.361235e+09  1.418321e+09  2.037548e+14  2.037548e+11  2.000000e+06
189  2.413257e+05  2.100000e-03  2.100000e-03  1.418321e+09  1.478324e+09  2.033953e+14  2.033953e+11  2.000000e+06
190  2.558052e+05  2.100000e-03  2.100000e-03  1.478324e+09  1.541334e+09  2.030185e+14  2.030185e+11  2.000000e+06
191  2.711535e+05  2.100000e-03  2.100000e-03  1.541334e+09  1.607428e+09  2.026239e+14  2.026239e+11  2.000000e+06
192  2.874227e+05  2.100000e-03  2.100000e-03  1.607428e+09  1.676672e+09  2.022114e+14  2.022114e+11  2.000000e+06
193  3.046681e+05  2.100000e-03  2.100000e-03  1.676672e+09  1.749115e+09  2.017808e+14  2.017808e+11  2.000000e+06
194  3.229482e+05  2.100000e-03  2.100000e-03  1.749115e+09  1.824783e+09  2.013319e+14  2.013319e+11  2.000000e+06
195  3.423251e+05  2.100000e-03  2.100000e-03  1.824783e+09  1.903679e+09  2.008650e+14  2.008650e+11  2.000000e+06
196  3.628646e+05  2.100000e-03  2.100000e-03  1.903679e+09  1.985768e+09  2.003803e+14  2.003803e+11  2.000000e+06
197  3.846365e+05  2.100000e-03  2.100000e-03  1.985768e+09  2.070978e+09  1.998784e+14  1.998784e+11  2.000000e+06
198  4.000000e+05  2.100000e-03  2.100000e-03  2.070978e+09  2.157538e+09  1.993651e+14  1.993651e+11  2.000000e+06
199  4.000000e+05  2.100000e-03  2.100000e-03  2.157538e+09  2.241917e+09  1.988562e+14  1.988562e+11  2.000000e+06
200  4.000000e+05  2.100000e-03  2.100000e-03  2.241917e+09  2.324031e+09  1.983623e+14  1.983623e+11  2.000000e+06
201  4.000000e+05  2.100000e-03  2.100000e-03  2.324031e+09  2.403796e+09  1.978836e+14  1.978836e+11  2.000000e+06
202  4.000000e+05  2.100000e-03  2.100000e-03  2.403796e+09  2.481132e+09  1.974206e+14  1.974206e+11  2.000000e+06
