# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=30.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=506
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=3.000000e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740194e+07  9.041550e+07  1.474326e+17  3.134323e+18  6.601453e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041550e+07  9.342904e+07  1.468660e+17  2.938686e+18  6.602786e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.342904e+07  9.644254e+07  1.462995e+17  2.743050e+18  6.604119e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644254e+07  9.945601e+07  1.457329e+17  2.547417e+18  6.605452e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.945601e+07  1.024695e+08  1.451663e+17  2.351785e+18  6.606785e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024695e+08  1.054829e+08  1.445998e+17  2.156156e+18  6.608118e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054829e+08  1.084962e+08  1.440332e+17  1.960529e+18  6.609451e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.084962e+08  1.115096e+08  1.437204e+17  1.822487e+18  6.610689e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115096e+08  1.145229e+08  1.435852e+17  1.724736e+18  6.611861e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145229e+08  1.175361e+08  1.434500e+17  1.626986e+18  6.613033e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175361e+08  1.205493e+08  1.433148e+17  1.529236e+18  6.614205e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205493e+08  1.235625e+08  1.431796e+17  1.431489e+18  6.615377e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235625e+08  1.265757e+08  1.430444e+17  1.333742e+18  6.616549e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265757e+08  1.295888e+08  1.429092e+17  1.235997e+18  6.617720e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.295888e+08  1.326018e+08  1.427740e+17  1.138253e+18  6.618892e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326018e+08  1.356148e+08  1.426388e+17  1.040511e+18  6.620064e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356148e+08  1.386278e+08  1.425036e+17  9.427698e+17  6.621236e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386278e+08  1.416407e+08  1.423684e+17  8.450304e+17  6.622407e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416407e+08  1.446536e+08  1.414259e+17  7.735021e+17  6.623560e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446536e+08  1.476664e+08  1.396575e+17  7.287934e+17  6.624694e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476664e+08  1.506792e+08  1.378892e+17  6.840855e+17  6.625827e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506792e+08  1.536919e+08  1.361208e+17  6.393782e+17  6.626961e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.536919e+08  1.567046e+08  1.343525e+17  5.946718e+17  6.628095e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567046e+08  1.597172e+08  1.325843e+17  5.499661e+17  6.629228e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597172e+08  1.627298e+08  1.308160e+17  5.052611e+17  6.630362e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627298e+08  1.657423e+08  1.290478e+17  4.605570e+17  6.631495e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657423e+08  1.687547e+08  1.272796e+17  4.158536e+17  6.632628e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687547e+08  1.717671e+08  1.250108e+17  3.864475e+17  6.633704e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717671e+08  1.747795e+08  1.224979e+17  3.645013e+17  6.634751e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.747795e+08  1.777918e+08  1.199850e+17  3.425554e+17  6.635798e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.777918e+08  1.808040e+08  1.174721e+17  3.206100e+17  6.636845e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808040e+08  1.838162e+08  1.149594e+17  2.986650e+17  6.637892e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838162e+08  1.868283e+08  1.124466e+17  2.767205e+17  6.638939e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868283e+08  1.898403e+08  1.099339e+17  2.547764e+17  6.639986e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898403e+08  1.928523e+08  1.074213e+17  2.328327e+17  6.641033e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928523e+08  1.958642e+08  1.049087e+17  2.108896e+17  6.642080e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.958642e+08  1.988761e+08  1.023879e+17  1.903364e+17  6.643122e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.988761e+08  2.018879e+08  9.980704e+16  1.798861e+17  6.644132e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.018879e+08  2.048996e+08  9.722621e+16  1.694360e+17  6.645141e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.048996e+08  2.079113e+08  9.464543e+16  1.589862e+17  6.646150e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079113e+08  2.109228e+08  9.206472e+16  1.485366e+17  6.647160e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109228e+08  2.139344e+08  8.948406e+16  1.380872e+17  6.648169e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139344e+08  2.169458e+08  8.690347e+16  1.276381e+17  6.649179e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.169458e+08  2.199572e+08  8.432293e+16  1.171892e+17  6.650188e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.199572e+08  2.229685e+08  8.174246e+16  1.067406e+17  6.651197e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.229685e+08  2.259797e+08  7.922844e+16  9.726379e+16  6.652243e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.259797e+08  2.289909e+08  7.697257e+16  9.156398e+16  6.653431e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.289909e+08  2.320019e+08  7.471676e+16  8.586431e+16  6.654619e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320019e+08  2.350129e+08  7.246101e+16  8.016478e+16  6.655807e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350129e+08  2.380238e+08  7.020532e+16  7.446541e+16  6.656995e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380238e+08  2.410347e+08  6.794968e+16  6.876617e+16  6.658183e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.410347e+08  2.440455e+08  6.569410e+16  6.306709e+16  6.659371e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.440455e+08  2.470561e+08  6.358119e+16  5.842517e+16  6.660696e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.470561e+08  2.500667e+08  6.162875e+16  5.497249e+16  6.662175e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.500667e+08  2.530772e+08  5.967637e+16  5.151990e+16  6.663654e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.530772e+08  2.560877e+08  5.772404e+16  4.806741e+16  6.665133e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.560877e+08  2.590980e+08  5.577177e+16  4.461501e+16  6.666612e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.590980e+08  2.621083e+08  5.394035e+16  4.196806e+16  6.668320e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.621083e+08  2.651185e+08  5.215190e+16  3.960731e+16  6.670108e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.651185e+08  2.681285e+08  5.036350e+16  3.724662e+16  6.671897e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.681285e+08  2.711385e+08  4.857515e+16  3.488600e+16  6.673685e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.711385e+08  2.741484e+08  4.699903e+16  4.699903e+13  9.190187e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.741484e+08  2.771583e+08  2.253197e+16  2.253197e+13  1.898645e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.771583e+08  2.801680e+08  1.178933e+16  1.178933e+13  3.610446e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.801680e+08  2.831776e+08  7.024024e+15  7.024024e+12  6.041622e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.831776e+08  2.861871e+08  4.616541e+15  4.616541e+12  9.174023e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.861871e+08  2.891966e+08  3.257232e+15  3.257232e+12  1.298429e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.891966e+08  2.922059e+08  2.421958e+15  2.421958e+12  1.744401e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.922059e+08  2.952152e+08  1.874535e+15  1.874535e+12  2.251997e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.952152e+08  2.982243e+08  1.497360e+15  1.497360e+12  2.817436e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.982243e+08  3.012334e+08  1.226966e+15  1.226966e+12  3.436509e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.012334e+08  3.042423e+08  1.026800e+15  1.026800e+12  4.104606e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.042423e+08  3.072512e+08  8.746579e+14  8.746579e+11  4.816757e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.072512e+08  3.102599e+08  7.564460e+14  7.564460e+11  5.567662e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.102599e+08  3.132686e+08  6.628782e+14  6.628782e+11  6.351736e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.132686e+08  3.162771e+08  5.876406e+14  5.876406e+11  7.163148e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.162771e+08  3.192856e+08  5.263218e+14  5.263218e+11  7.995863e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.192856e+08  3.222939e+08  4.757663e+14  4.757663e+11  8.843691e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.222939e+08  3.253021e+08  4.336697e+14  4.336697e+11  9.700330e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.253021e+08  3.283102e+08  3.983189e+14  3.983189e+11  1.055941e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.283102e+08  3.313182e+08  3.684192e+14  3.684192e+11  1.141456e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.313182e+08  3.343261e+08  3.429788e+14  3.429788e+11  1.225941e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.343261e+08  3.373339e+08  3.212279e+14  3.212279e+11  1.308769e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.373339e+08  3.403416e+08  3.025627e+14  3.025627e+11  1.389326e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.403416e+08  3.433492e+08  2.865048e+14  2.865048e+11  1.467012e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.433492e+08  3.463566e+08  2.726721e+14  2.726721e+11  1.541251e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.463566e+08  3.493640e+08  2.607574e+14  2.607574e+11  1.611493e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.493640e+08  3.523712e+08  2.505122e+14  2.505122e+11  1.677216e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.523712e+08  3.553783e+08  2.417350e+14  2.417350e+11  1.737932e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.553783e+08  3.583853e+08  2.342618e+14  2.342618e+11  1.793192e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.583853e+08  3.613921e+08  2.279595e+14  2.279595e+11  1.842585e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.613921e+08  3.643989e+08  2.227205e+14  2.227205e+11  1.885746e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.643989e+08  3.674055e+08  2.184584e+14  2.184584e+11  1.922355e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.674055e+08  3.704120e+08  2.151051e+14  2.151051e+11  1.952140e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.704120e+08  3.734184e+08  2.126084e+14  2.126084e+11  1.974883e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.734184e+08  3.764246e+08  2.109301e+14  2.109301e+11  1.990414e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.764246e+08  3.794307e+08  2.100449e+14  2.100449e+11  1.998620e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.794307e+08  3.824368e+08  2.098809e+14  2.098809e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.824368e+08  3.854426e+08  2.098618e+14  2.098618e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.854426e+08  3.884484e+08  2.098427e+14  2.098427e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.884484e+08  3.914540e+08  2.098236e+14  2.098236e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.914540e+08  3.944595e+08  2.098045e+14  2.098045e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.944595e+08  3.974648e+08  2.097854e+14  2.097854e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.974648e+08  4.004701e+08  2.097663e+14  2.097663e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.004701e+08  4.034752e+08  2.097472e+14  2.097472e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.034752e+08  4.064801e+08  2.097281e+14  2.097281e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.064801e+08  4.094850e+08  2.097090e+14  2.097090e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.094850e+08  4.124896e+08  2.096899e+14  2.096899e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.124896e+08  4.156745e+08  2.096703e+14  2.096703e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.156745e+08  4.190502e+08  2.096494e+14  2.096494e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.190502e+08  4.226283e+08  2.096274e+14  2.096274e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.226283e+08  4.264209e+08  2.096040e+14  2.096040e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.264209e+08  4.304407e+08  2.095792e+14  2.095792e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.304407e+08  4.347015e+08  2.095529e+14  2.095529e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.347015e+08  4.392176e+08  2.095250e+14  2.095250e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.392176e+08  4.440044e+08  2.094955e+14  2.094955e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.440044e+08  4.490779e+08  2.094642e+14  2.094642e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.490779e+08  4.544553e+08  2.094311e+14  2.094311e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.544553e+08  4.601549e+08  2.093960e+14  2.093960e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.601549e+08  4.661959e+08  2.093587e+14  2.093587e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.661959e+08  4.725986e+08  2.093193e+14  2.093193e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.725986e+08  4.793847e+08  2.092775e+14  2.092775e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.793847e+08  4.865771e+08  2.092332e+14  2.092332e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.865771e+08  4.942001e+08  2.091863e+14  2.091863e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.942001e+08  5.022792e+08  2.091365e+14  2.091365e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.022792e+08  5.108418e+08  2.090839e+14  2.090839e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.108418e+08  5.199166e+08  2.090280e+14  2.090280e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.199166e+08  5.295342e+08  2.089689e+14  2.089689e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.295342e+08  5.397269e+08  2.089062e+14  2.089062e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.397269e+08  5.505288e+08  2.088398e+14  2.088398e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.505288e+08  5.619763e+08  2.087694e+14  2.087694e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.619763e+08  5.741077e+08  2.086949e+14  2.086949e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.741077e+08  5.869635e+08  2.086160e+14  2.086160e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.869635e+08  6.005868e+08  2.085324e+14  2.085324e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.005868e+08  6.150230e+08  2.084438e+14  2.084438e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.150230e+08  6.303202e+08  2.083500e+14  2.083500e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.303202e+08  6.465292e+08  2.082506e+14  2.082506e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.465292e+08  6.637039e+08  2.081454e+14  2.081454e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.637039e+08  6.819011e+08  2.080339e+14  2.080339e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.819011e+08  7.011810e+08  2.079159e+14  2.079159e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.011810e+08  7.216071e+08  2.077910e+14  2.077910e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.216071e+08  7.432466e+08  2.076587e+14  2.076587e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.432466e+08  7.661703e+08  2.075186e+14  2.075186e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.661703e+08  7.904529e+08  2.073704e+14  2.073704e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.904529e+08  8.161736e+08  2.072135e+14  2.072135e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.161736e+08  8.434154e+08  2.070474e+14  2.070474e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.434154e+08  8.722660e+08  2.068717e+14  2.068717e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.722660e+08  9.028180e+08  2.066858e+14  2.066858e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.028180e+08  9.351685e+08  2.064891e+14  2.064891e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.351685e+08  9.694197e+08  2.062810e+14  2.062810e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.694197e+08  1.005679e+09  2.060610e+14  2.060610e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.005679e+09  1.044059e+09  2.058284e+14  2.058284e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.044059e+09  1.084678e+09  2.055825e+14  2.055825e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.084678e+09  1.127660e+09  2.053226e+14  2.053226e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.127660e+09  1.173134e+09  2.050480e+14  2.050480e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.173134e+09  1.221235e+09  2.047580e+14  2.047580e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.221235e+09  1.272102e+09  2.044517e+14  2.044517e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.272102e+09  1.325883e+09  2.041283e+14  2.041283e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.325883e+09  1.382727e+09  2.037871e+14  2.037871e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.382727e+09  1.442790e+09  2.034272e+14  2.034272e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.442790e+09  1.506234e+09  2.030478e+14  2.030478e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.506234e+09  1.573221e+09  2.026479e+14  2.026479e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.573221e+09  1.643919e+09  2.022267e+14  2.022267e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.643919e+09  1.718497e+09  2.017833e+14  2.017833e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.718497e+09  1.797125e+09  2.013169e+14  2.013169e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.797125e+09  1.879970e+09  2.008267e+14  2.008267e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.879970e+09  1.967199e+09  2.003118e+14  2.003118e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  1.967199e+09  2.058970e+09  1.997715e+14  1.997715e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.058970e+09  2.155436e+09  1.992051e+14  1.992051e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.155436e+09  2.254827e+09  1.986179e+14  1.986179e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.254827e+09  2.353229e+09  1.980268e+14  1.980268e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.353229e+09  2.450599e+09  1.974436e+14  1.974436e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.450599e+09  2.546894e+09  1.968686e+14  1.968686e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.546894e+09  2.642072e+09  1.963019e+14  1.963019e+11  2.000000e+06
