# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=40.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=556
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=4.000000e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740371e+07  9.041747e+07  1.474323e+17  3.134202e+18  6.601453e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041747e+07  9.343121e+07  1.468657e+17  2.938551e+18  6.602787e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.343121e+07  9.644493e+07  1.462990e+17  2.742902e+18  6.604120e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644493e+07  9.945863e+07  1.457324e+17  2.547254e+18  6.605453e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.945863e+07  1.024723e+08  1.451658e+17  2.351608e+18  6.606786e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024723e+08  1.054860e+08  1.445992e+17  2.155962e+18  6.608120e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054860e+08  1.084996e+08  1.440326e+17  1.960318e+18  6.609453e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.084996e+08  1.115133e+08  1.437203e+17  1.822372e+18  6.610691e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115133e+08  1.145269e+08  1.435851e+17  1.724611e+18  6.611863e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145269e+08  1.175404e+08  1.434498e+17  1.626851e+18  6.613035e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175404e+08  1.205540e+08  1.433146e+17  1.529091e+18  6.614207e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205540e+08  1.235675e+08  1.431794e+17  1.431332e+18  6.615379e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235675e+08  1.265811e+08  1.430442e+17  1.333573e+18  6.616551e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265811e+08  1.295945e+08  1.429089e+17  1.235815e+18  6.617723e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.295945e+08  1.326080e+08  1.427737e+17  1.138058e+18  6.618895e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326080e+08  1.356215e+08  1.426385e+17  1.040302e+18  6.620066e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356215e+08  1.386349e+08  1.425033e+17  9.425471e+17  6.621238e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386349e+08  1.416483e+08  1.423680e+17  8.447926e+17  6.622410e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416483e+08  1.446616e+08  1.414214e+17  7.733862e+17  6.623563e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446616e+08  1.476750e+08  1.396527e+17  7.286700e+17  6.624697e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476750e+08  1.506883e+08  1.378840e+17  6.839543e+17  6.625831e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506883e+08  1.537016e+08  1.361153e+17  6.392389e+17  6.626965e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.537016e+08  1.567148e+08  1.343467e+17  5.945240e+17  6.628098e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567148e+08  1.597280e+08  1.325781e+17  5.498095e+17  6.629232e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597280e+08  1.627412e+08  1.308095e+17  5.050955e+17  6.630366e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627412e+08  1.657544e+08  1.290409e+17  4.603819e+17  6.631499e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657544e+08  1.687675e+08  1.272723e+17  4.156687e+17  6.632633e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687675e+08  1.717806e+08  1.249998e+17  3.863517e+17  6.633708e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717806e+08  1.747937e+08  1.224863e+17  3.644003e+17  6.634756e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.747937e+08  1.778067e+08  1.199728e+17  3.424491e+17  6.635803e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.778067e+08  1.808198e+08  1.174593e+17  3.204981e+17  6.636850e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808198e+08  1.838327e+08  1.149459e+17  2.985474e+17  6.637898e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838327e+08  1.868457e+08  1.124325e+17  2.765969e+17  6.638945e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868457e+08  1.898586e+08  1.099191e+17  2.546467e+17  6.639992e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898586e+08  1.928714e+08  1.074057e+17  2.326967e+17  6.641039e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928714e+08  1.958843e+08  1.048924e+17  2.107470e+17  6.642086e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.958843e+08  1.988971e+08  1.023704e+17  1.902653e+17  6.643129e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.988971e+08  2.019098e+08  9.978867e+16  1.798117e+17  6.644139e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.019098e+08  2.049225e+08  9.720700e+16  1.693582e+17  6.645149e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.049225e+08  2.079352e+08  9.462536e+16  1.589049e+17  6.646158e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079352e+08  2.109479e+08  9.204375e+16  1.484517e+17  6.647168e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109479e+08  2.139605e+08  8.946217e+16  1.379986e+17  6.648178e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139605e+08  2.169730e+08  8.688063e+16  1.275457e+17  6.649187e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.169730e+08  2.199855e+08  8.429913e+16  1.170929e+17  6.650197e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.199855e+08  2.229980e+08  8.171766e+16  1.066402e+17  6.651207e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.229980e+08  2.260105e+08  7.920586e+16  9.720674e+16  6.652255e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.260105e+08  2.290229e+08  7.694907e+16  9.150460e+16  6.653444e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.290229e+08  2.320352e+08  7.469231e+16  8.580254e+16  6.654632e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320352e+08  2.350475e+08  7.243559e+16  8.010056e+16  6.655821e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350475e+08  2.380598e+08  7.017890e+16  7.439866e+16  6.657009e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380598e+08  2.410720e+08  6.792224e+16  6.869685e+16  6.658198e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.410720e+08  2.440842e+08  6.566562e+16  6.299512e+16  6.659386e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.440842e+08  2.470963e+08  6.355560e+16  5.837992e+16  6.660715e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.470963e+08  2.501084e+08  6.160221e+16  5.492555e+16  6.662195e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.501084e+08  2.531204e+08  5.964885e+16  5.147123e+16  6.663675e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.531204e+08  2.561324e+08  5.769552e+16  4.801697e+16  6.665155e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.561324e+08  2.591444e+08  5.574222e+16  4.456276e+16  6.666635e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.591444e+08  2.621563e+08  5.391232e+16  4.193106e+16  6.668348e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.621563e+08  2.651681e+08  5.212289e+16  3.956901e+16  6.670137e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.651681e+08  2.681799e+08  5.033348e+16  3.720700e+16  6.671927e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.681799e+08  2.711917e+08  4.854411e+16  3.484502e+16  6.673716e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.711917e+08  2.742034e+08  4.641355e+16  4.641355e+13  9.300985e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.742034e+08  2.772150e+08  2.222812e+16  2.222812e+13  1.923768e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.772150e+08  2.802266e+08  1.165608e+16  1.165608e+13  3.650332e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.802266e+08  2.832382e+08  6.957877e+15  6.957877e+12  6.096896e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.832382e+08  2.862496e+08  4.579439e+15  4.579439e+12  9.245201e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.862496e+08  2.892611e+08  3.234360e+15  3.234360e+12  1.307177e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.892611e+08  2.922725e+08  2.406812e+15  2.406812e+12  1.754806e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.922725e+08  2.952838e+08  1.863937e+15  1.863937e+12  2.264071e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.952838e+08  2.982951e+08  1.489616e+15  1.489616e+12  2.831177e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.982951e+08  3.013063e+08  1.221108e+15  1.221108e+12  3.451898e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.013063e+08  3.043174e+08  1.022240e+15  1.022240e+12  4.121609e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.043174e+08  3.073285e+08  8.710250e+14  8.710250e+11  4.835322e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.073285e+08  3.103396e+08  7.534937e+14  7.534937e+11  5.587719e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.103396e+08  3.133506e+08  6.604386e+14  6.604386e+11  6.373199e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.133506e+08  3.163615e+08  5.855957e+14  5.855957e+11  7.185910e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.163615e+08  3.193724e+08  5.245867e+14  5.245867e+11  8.019803e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.193724e+08  3.223832e+08  4.742783e+14  4.742783e+11  8.868667e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.223832e+08  3.253939e+08  4.323821e+14  4.323821e+11  9.726183e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.253939e+08  3.284046e+08  3.971959e+14  3.971959e+11  1.058597e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.284046e+08  3.314153e+08  3.674332e+14  3.674332e+11  1.144163e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.314153e+08  3.344258e+08  3.421082e+14  3.421082e+11  1.228678e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.344258e+08  3.374363e+08  3.204557e+14  3.204557e+11  1.311515e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.374363e+08  3.404468e+08  3.018752e+14  3.018752e+11  1.392057e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.404468e+08  3.434571e+08  2.858910e+14  2.858910e+11  1.469704e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.434571e+08  3.464675e+08  2.721233e+14  2.721233e+11  1.543880e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.464675e+08  3.494777e+08  2.602664e+14  2.602664e+11  1.614032e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.494777e+08  3.524879e+08  2.500733e+14  2.500733e+11  1.679638e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.524879e+08  3.554980e+08  2.413435e+14  2.413435e+11  1.740211e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.554980e+08  3.585081e+08  2.339141e+14  2.339141e+11  1.795300e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.585081e+08  3.615180e+08  2.276527e+14  2.276527e+11  1.844496e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.615180e+08  3.645280e+08  2.224523e+14  2.224523e+11  1.887434e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.645280e+08  3.675378e+08  2.182273e+14  2.182273e+11  1.923793e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.675378e+08  3.705476e+08  2.149101e+14  2.149101e+11  1.953305e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.705476e+08  3.735573e+08  2.124490e+14  2.124490e+11  1.975750e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.735573e+08  3.765670e+08  2.108065e+14  2.108065e+11  1.990962e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.765670e+08  3.795765e+08  2.099578e+14  2.099578e+11  1.998828e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.795765e+08  3.825860e+08  2.098156e+14  2.098156e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.825860e+08  3.855955e+08  2.097965e+14  2.097965e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.855955e+08  3.886048e+08  2.097774e+14  2.097774e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.886048e+08  3.916141e+08  2.097583e+14  2.097583e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.916141e+08  3.946233e+08  2.097391e+14  2.097391e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.946233e+08  3.976324e+08  2.097200e+14  2.097200e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.976324e+08  4.006415e+08  2.097009e+14  2.097009e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.006415e+08  4.036505e+08  2.096818e+14  2.096818e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.036505e+08  4.066594e+08  2.096627e+14  2.096627e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.066594e+08  4.096683e+08  2.096436e+14  2.096436e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.096683e+08  4.126770e+08  2.096245e+14  2.096245e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.126770e+08  4.158662e+08  2.096048e+14  2.096048e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.158662e+08  4.192467e+08  2.095840e+14  2.095840e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.192467e+08  4.228299e+08  2.095619e+14  2.095619e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.228299e+08  4.266279e+08  2.095384e+14  2.095384e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.266279e+08  4.306537e+08  2.095136e+14  2.095136e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.306537e+08  4.349209e+08  2.094873e+14  2.094873e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.349209e+08  4.394439e+08  2.094594e+14  2.094594e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.394439e+08  4.442381e+08  2.094299e+14  2.094299e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.442381e+08  4.493198e+08  2.093986e+14  2.093986e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.493198e+08  4.547061e+08  2.093654e+14  2.093654e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.547061e+08  4.604152e+08  2.093302e+14  2.093302e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.604152e+08  4.664666e+08  2.092929e+14  2.092929e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.664666e+08  4.728806e+08  2.092534e+14  2.092534e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.728806e+08  4.796791e+08  2.092116e+14  2.092116e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.796791e+08  4.868850e+08  2.091672e+14  2.091672e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.868850e+08  4.945227e+08  2.091202e+14  2.091202e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.945227e+08  5.026179e+08  2.090704e+14  2.090704e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.026179e+08  5.111982e+08  2.090176e+14  2.090176e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.111982e+08  5.202924e+08  2.089616e+14  2.089616e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.202924e+08  5.299313e+08  2.089024e+14  2.089024e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.299313e+08  5.401474e+08  2.088396e+14  2.088396e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.401474e+08  5.509752e+08  2.087730e+14  2.087730e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.509752e+08  5.624512e+08  2.087025e+14  2.087025e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.624512e+08  5.746141e+08  2.086278e+14  2.086278e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.746141e+08  5.875049e+08  2.085487e+14  2.085487e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.875049e+08  6.011669e+08  2.084649e+14  2.084649e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.011669e+08  6.156461e+08  2.083761e+14  2.083761e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.156461e+08  6.309911e+08  2.082820e+14  2.082820e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.309911e+08  6.472535e+08  2.081823e+14  2.081823e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.472535e+08  6.644877e+08  2.080768e+14  2.080768e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.644877e+08  6.827515e+08  2.079650e+14  2.079650e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.827515e+08  7.021060e+08  2.078465e+14  2.078465e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.021060e+08  7.226158e+08  2.077211e+14  2.077211e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.226158e+08  7.443493e+08  2.075883e+14  2.075883e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.443493e+08  7.673788e+08  2.074477e+14  2.074477e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.673788e+08  7.917808e+08  2.072987e+14  2.072987e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.917808e+08  8.176363e+08  2.071410e+14  2.071410e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.176363e+08  8.450307e+08  2.069741e+14  2.069741e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.450307e+08  8.740542e+08  2.067974e+14  2.067974e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.740542e+08  9.048025e+08  2.066104e+14  2.066104e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.048025e+08  9.373761e+08  2.064124e+14  2.064124e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.373761e+08  9.718813e+08  2.062029e+14  2.062029e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.718813e+08  1.008430e+09  2.059812e+14  2.059812e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.008430e+09  1.047142e+09  2.057467e+14  2.057467e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.047142e+09  1.088140e+09  2.054986e+14  2.054986e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.088140e+09  1.131555e+09  2.052362e+14  2.052362e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.131555e+09  1.177527e+09  2.049587e+14  2.049587e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.177527e+09  1.226199e+09  2.046653e+14  2.046653e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.226199e+09  1.277725e+09  2.043552e+14  2.043552e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.277725e+09  1.332264e+09  2.040275e+14  2.040275e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.332264e+09  1.389982e+09  2.036812e+14  2.036812e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.389982e+09  1.451056e+09  2.033154e+14  2.033154e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.451056e+09  1.515667e+09  2.029292e+14  2.029292e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.515667e+09  1.584007e+09  2.025215e+14  2.025215e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.584007e+09  1.656272e+09  2.020912e+14  2.020912e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.656272e+09  1.732667e+09  2.016374e+14  2.016374e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.732667e+09  1.813406e+09  2.011588e+14  2.011588e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.813406e+09  1.898704e+09  2.006545e+14  2.006545e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.898704e+09  1.988788e+09  2.001232e+14  2.001232e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  1.988788e+09  2.083883e+09  1.995639e+14  1.995639e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.083883e+09  2.184222e+09  1.989755e+14  1.989755e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.184222e+09  2.288039e+09  1.983628e+14  1.983628e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.288039e+09  2.391292e+09  1.977434e+14  1.977434e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.391292e+09  2.493955e+09  1.971295e+14  1.971295e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.493955e+09  2.596003e+09  1.965212e+14  1.965212e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.596003e+09  2.697410e+09  1.959185e+14  1.959185e+11  2.000000e+06
