# format_version=1
# table_id=chromosphere2026_gamma1_hydrogen_v1
# material=pure_H
# excitation=0
# fermi_gas=0
# coulomb_correction=0
# ground_stat_weight=1
# saha_prefactor=coefficient_one
# axis_1=log10_T_K
# axis_2=log10_nH_m-3
# value=Gamma1
# nT=501
# nN=57
# k_b_J_K=1.380649e-23
# m_e_kg=9.1093837015e-31
# m_H_kg=1.6726219e-27
# h_J_s=6.62607015e-34
# chi_H_J=2.179872361e-18
# generator=util/eos/tabulate_gamma.f90
# generation_date=2026-07-19
# source_revision=crash_gamma_eos_stage0_2_v1
   4.844615284780574E+00   1.200000000000000E+01   1.666666666666667E+00
   4.853604984823934E+00   1.200000000000000E+01   1.666666666666667E+00
   4.862594684867294E+00   1.200000000000000E+01   1.666666666666667E+00
   4.871584384910655E+00   1.200000000000000E+01   1.666666666666667E+00
   4.880574084954015E+00   1.200000000000000E+01   1.666666666666667E+00
   4.889563784997375E+00   1.200000000000000E+01   1.666666666666667E+00
   4.898553485040735E+00   1.200000000000000E+01   1.666666666666667E+00
   4.907543185084095E+00   1.200000000000000E+01   1.666666666666667E+00
   4.916532885127456E+00   1.200000000000000E+01   1.666666666666666E+00
   4.925522585170816E+00   1.200000000000000E+01   1.666666666666667E+00
   4.934512285214177E+00   1.200000000000000E+01   1.666666666666667E+00
   4.943501985257536E+00   1.200000000000000E+01   1.666666666666667E+00
   4.952491685300896E+00   1.200000000000000E+01   1.666666666666667E+00
   4.961481385344257E+00   1.200000000000000E+01   1.666666666666667E+00
   4.970471085387617E+00   1.200000000000000E+01   1.666666666666667E+00
   4.979460785430977E+00   1.200000000000000E+01   1.666666666666667E+00
   4.988450485474337E+00   1.200000000000000E+01   1.666666666666667E+00
   4.997440185517697E+00   1.200000000000000E+01   1.666666666666667E+00
   5.006429885561057E+00   1.200000000000000E+01   1.666666666666667E+00
   5.015419585604418E+00   1.200000000000000E+01   1.666666666666667E+00
   5.024409285647778E+00   1.200000000000000E+01   1.666666666666667E+00
   5.033398985691139E+00   1.200000000000000E+01   1.666666666666667E+00
   5.042388685734498E+00   1.200000000000000E+01   1.666666666666667E+00
   5.051378385777858E+00   1.200000000000000E+01   1.666666666666667E+00
   5.060368085821219E+00   1.200000000000000E+01   1.666666666666667E+00
   5.069357785864579E+00   1.200000000000000E+01   1.666666666666667E+00
   5.078347485907939E+00   1.200000000000000E+01   1.666666666666667E+00
   5.087337185951299E+00   1.200000000000000E+01   1.666666666666667E+00
   5.096326885994659E+00   1.200000000000000E+01   1.666666666666667E+00
   5.105316586038019E+00   1.200000000000000E+01   1.666666666666667E+00
   5.114306286081380E+00   1.200000000000000E+01   1.666666666666667E+00
   5.123295986124740E+00   1.200000000000000E+01   1.666666666666667E+00
   5.132285686168101E+00   1.200000000000000E+01   1.666666666666667E+00
   5.141275386211460E+00   1.200000000000000E+01   1.666666666666667E+00
   5.150265086254820E+00   1.200000000000000E+01   1.666666666666667E+00
   5.159254786298181E+00   1.200000000000000E+01   1.666666666666667E+00
   5.168244486341541E+00   1.200000000000000E+01   1.666666666666667E+00
   5.177234186384902E+00   1.200000000000000E+01   1.666666666666667E+00
   5.186223886428261E+00   1.200000000000000E+01   1.666666666666667E+00
   5.195213586471621E+00   1.200000000000000E+01   1.666666666666667E+00
   5.204203286514982E+00   1.200000000000000E+01   1.666666666666667E+00
   5.213192986558342E+00   1.200000000000000E+01   1.666666666666667E+00
   5.222182686601702E+00   1.200000000000000E+01   1.666666666666667E+00
   5.231172386645063E+00   1.200000000000000E+01   1.666666666666667E+00
   5.240162086688422E+00   1.200000000000000E+01   1.666666666666667E+00
   5.249151786731782E+00   1.200000000000000E+01   1.666666666666667E+00
   5.258141486775143E+00   1.200000000000000E+01   1.666666666666667E+00
   5.267131186818503E+00   1.200000000000000E+01   1.666666666666667E+00
   5.276120886861864E+00   1.200000000000000E+01   1.666666666666667E+00
   5.285110586905224E+00   1.200000000000000E+01   1.666666666666667E+00
   5.294100286948583E+00   1.200000000000000E+01   1.666666666666667E+00
   5.303089986991943E+00   1.200000000000000E+01   1.666666666666667E+00
   5.312079687035304E+00   1.200000000000000E+01   1.666666666666667E+00
   5.321069387078664E+00   1.200000000000000E+01   1.666666666666667E+00
   5.330059087122025E+00   1.200000000000000E+01   1.666666666666667E+00
   5.339048787165384E+00   1.200000000000000E+01   1.666666666666667E+00
   5.348038487208745E+00   1.200000000000000E+01   1.666666666666667E+00
   5.357028187252105E+00   1.200000000000000E+01   1.666666666666667E+00
   5.366017887295465E+00   1.200000000000000E+01   1.666666666666667E+00
   5.375007587338826E+00   1.200000000000000E+01   1.666666666666667E+00
   5.383997287382186E+00   1.200000000000000E+01   1.666666666666667E+00
   5.392986987425545E+00   1.200000000000000E+01   1.666666666666667E+00
   5.401976687468906E+00   1.200000000000000E+01   1.666666666666667E+00
   5.410966387512266E+00   1.200000000000000E+01   1.666666666666667E+00
   5.419956087555626E+00   1.200000000000000E+01   1.666666666666667E+00
   5.428945787598987E+00   1.200000000000000E+01   1.666666666666667E+00
   5.437935487642346E+00   1.200000000000000E+01   1.666666666666667E+00
   5.446925187685707E+00   1.200000000000000E+01   1.666666666666667E+00
   5.455914887729067E+00   1.200000000000000E+01   1.666666666666667E+00
   5.464904587772427E+00   1.200000000000000E+01   1.666666666666667E+00
   5.473894287815788E+00   1.200000000000000E+01   1.666666666666667E+00
   5.482883987859148E+00   1.200000000000000E+01   1.666666666666667E+00
   5.491873687902507E+00   1.200000000000000E+01   1.666666666666667E+00
   5.500863387945868E+00   1.200000000000000E+01   1.666666666666667E+00
   5.509853087989228E+00   1.200000000000000E+01   1.666666666666667E+00
   5.518842788032588E+00   1.200000000000000E+01   1.666666666666667E+00
   5.527832488075949E+00   1.200000000000000E+01   1.666666666666667E+00
   5.536822188119308E+00   1.200000000000000E+01   1.666666666666667E+00
   5.545811888162669E+00   1.200000000000000E+01   1.666666666666667E+00
   5.554801588206029E+00   1.200000000000000E+01   1.666666666666667E+00
   5.563791288249389E+00   1.200000000000000E+01   1.666666666666667E+00
   5.572780988292749E+00   1.200000000000000E+01   1.666666666666667E+00
   5.581770688336110E+00   1.200000000000000E+01   1.666666666666667E+00
   5.590760388379469E+00   1.200000000000000E+01   1.666666666666667E+00
   5.599750088422830E+00   1.200000000000000E+01   1.666666666666667E+00
   5.608739788466190E+00   1.200000000000000E+01   1.666666666666667E+00
   5.617729488509551E+00   1.200000000000000E+01   1.666666666666667E+00
   5.626719188552911E+00   1.200000000000000E+01   1.666666666666667E+00
   5.635708888596271E+00   1.200000000000000E+01   1.666666666666667E+00
   5.644698588639631E+00   1.200000000000000E+01   1.666666666666667E+00
   5.653688288682991E+00   1.200000000000000E+01   1.666666666666667E+00
   5.662677988726351E+00   1.200000000000000E+01   1.666666666666667E+00
   5.671667688769712E+00   1.200000000000000E+01   1.666666666666667E+00
   5.680657388813072E+00   1.200000000000000E+01   1.666666666666667E+00
   5.689647088856431E+00   1.200000000000000E+01   1.666666666666667E+00
   5.698636788899792E+00   1.200000000000000E+01   1.666666666666667E+00
   5.707626488943152E+00   1.200000000000000E+01   1.666666666666667E+00
   5.716616188986513E+00   1.200000000000000E+01   1.666666666666667E+00
   5.725605889029873E+00   1.200000000000000E+01   1.666666666666667E+00
   5.734595589073233E+00   1.200000000000000E+01   1.666666666666667E+00
   5.743585289116593E+00   1.200000000000000E+01   1.666666666666667E+00
   5.752574989159953E+00   1.200000000000000E+01   1.666666666666667E+00
   5.761564689203314E+00   1.200000000000000E+01   1.666666666666667E+00
